rt_seq_hash	family	n_genomes	n_species	n_genera	n_source_databases	n_physical_loci	unit	denominator
dea0a271f0c095bc799091006af53c10bf1ff25d3e482b86b3a4c694eb941ce4	RVT-GII	1758	10	5	4	1457	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f7dc432b24120aa6ff3a01fe462a6d3c6c9c3bdf6c9ed40dfbd19267736d8ad2	RVT-GII	1758	5	3	3	1660	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
83ab8236be38a8bf608f20c4e4d59194691c287f6999d71059670d4752694259	RVT-GII	1744	2	1	3	1677	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
186c498c8ca65299205fc8776cb01006575dfbd736c32d1804b9aaa05c0e8c4f	RVT-GII	1734	6	4	2	1938	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6755e6385b2f093b134525abbe062196e5fd0ba1de8f09ba1e4326d0e724dbfd	RVT-UG8	1734	6	4	4	1728	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
df755b2585f92b46ddda372ce82bca0ea9fea423e3163065140f31b3e75f061f	RVT-UG2	1716	4	2	3	1354	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1413987ef843105f7c2c27a82ce8a940c2275411176f1ed292f917b9f417c2fe	RVT-GII	1715	4	2	2	1352	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dcb1234dae849c288752954aaf308ae05c8a840e6982df7bc82dc7fc899e66d2	RVT-UG5	1689	2	1	2	1300	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
422eb1b412bdf8a067d48044c92fa34d266fd41e074f4b0f8ab9559e3548e4d4	Retron	1680	1	1	3	1585	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5f3eff8cb02b1ffbb9e74561a56472cf6dfc5e462616301559cbe8d5b8c925d6	RVT-UG4	1638	3	2	3	1417	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9fe5888ae65b9c3dfffc865fd1ec7f2cc4c01d60729e71c78a8e61620e380460	RVT-GII	1615	13	5	3	1399	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
027323270ca2978ca004c53cba5e01374bc2ffabb7f9594e48b9611ef3c6bb39	Retron	1609	6	5	3	1313	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a8ea079978fc169715ac5599eb3ed10c8838b91aa3c48d2efb9939f5478b2ddb	RVT-GII	1589	2	1	3	1529	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b4599b68499e70f767945e79cf8c226d845da5087f9ff1d7e51b86e4a8d93c2c	RVT-GII	1588	5	2	1	1588	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5013476d898fd9b4d0811e9b92529f2b89f99665fa4f643cb7e73624cc9e1de0	RVT-GII	1585	5	2	3	1420	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
aaaedc6235f990b96206f9a531fcf867a69788c2ac96d302faac7afd7202d04e	RVT-GII	1579	10	5	3	1233	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
24a296a15cb895e04b6e8080dcca4846457b0a90f140d9002ccbe5734d27e07e	RVT-DGRs	1571	87	22	4	1235	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
839ecba2ce9d21862831550a9fae643ec294d187df24b0b9191396a4734632dd	other	1567	7	5	2	1625	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
80ab231a11bddd298619d96085612d99ae3069791f08ff50d011245a802d4b35	RVT-GII	1551	10	5	3	1503	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2d284b5de6698049b0120ef13459747b0ce137add75041612f1c17073666fdfc	Retron	1546	1	1	3	1862	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6723925255a92ac6c0319c6e9ce9754b3c09704b64fb533a68540b6d4f882b60	Retron	1540	1	1	2	834	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e849d121bd252803c42b1d3b3b8c31eb4888f961bb549962b54998a220a25107	RVT-GII	1534	8	4	2	1522	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
eea7735dae008b45ebbbedf7ca59daf460b963dce14a5f6807507bc29977d06f	RVT-GII	1521	2	1	3	1360	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
01a392444b7f23d8ea1de22b4c2f7815652f8e668787d723e3bcefeb078b8579	RVT-DGRs	1513	77	30	4	1171	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9d7616717eed049193bf3e74a8c350f544179067046a91da68ceffb172ab1504	RVT-UG2	1501	1	1	2	1314	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6ecf74dba5ec8d584af0e9cb15937a38e6713d914b128401cb468ca45f5c3089	RVT-GII	1476	1	1	2	1218	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
531b14c40b8d1a5c76ff905dbda6bd9cc47e462a623cf32d5a5d514c8cd770ea	RVT-GII	1442	3	2	3	1319	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0965d0afd8c7e5a9b2bb5f7dc4af5269fd46abbb4753df3d3a6eab4f3fc75830	Retron	1432	3	2	2	1204	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4849a4452e0ddfd9496f14c1e24b6bb1cf1f0ae3f98d236f4a860b863377e4ca	RVT-GII	1424	1	1	2	1373	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1a850df576c3329983a5baffcb056267568797dc881200cc6e8d726a86481914	RVT-GII	1418	1	1	2	1216	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
95ee531ab08d0a298da726194426724fdc95438a263acc12f3924282bf5533cb	RVT-GII	1415	1	1	2	1282	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5506abdbe210334253c6b1f6da3c574352db92880a79e02ce10be9afa51ced8c	RVT-GII	1387	41	12	5	1374	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2c1ba768eebb61bde81ce897e1da36eff44c37a0ea1ee51f0d57136db5322c09	RVT-GII	1385	1	1	2	1350	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dac5ce86ee76d30511ec79dd0d6f26e6c5587a4073414a7b18d8fdc359fe5c7e	other	1380	3	2	3	1055	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
437effe3b985e31e4c7ebd05b61f9f36b30a130bc17279e2b30f9cb825580671	RVT-GII	1373	48	18	2	1575	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7388e319b3f74bd9cb7d6061f2fc133eee48a950a0459e237affb2715b4fc11d	Retron	1305	2	1	2	1253	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
39d1af5026154f8e79fbeed48a9df8fdca186e81e08b09737a022fcda4cb2da9	Retron	1304	9	3	4	1136	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2bb77d4ebca689ce8f5786b7a17b278df566206feaf04335a4a21c4be465b954	RVT-GII	1292	2	1	3	1136	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1528c1e042877e8c38432e8d710d968aad46bad4023d5f56bb5b30e29702dda3	RVT-GII	1292	6	5	4	1151	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b40cd5d6d88231e2f5c34c716193a9efb6c929870ae12f41441dfdb7a9513879	RVT-GII	1286	2	1	2	1297	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e6d1799289cca841a9011f87c6dc4b0a1711c606295fde238839ec291048a3ee	RVT-GII	1284	1	1	2	1121	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3343dd79ad8fa15b9948d1f86b7757b4bf1f685be12769cee0e7beda87472e0d	RVT-GII	1278	7	3	2	1265	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
8ccabd85a5376f7a66319ed443ead6fbeeeff58f6d0555215d6813268a12692c	RVT-GII	1275	2	2	1	1275	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1a1a60c186694ff2dd6d4fd104f40280e32a66ea958bd85f0a919c27f6dc8802	RVT-GII	1268	36	10	5	1195	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ed37d7b0487c3eefcb44077f9afd879ec33141e2ce06dd23ea25df2a3fa8eb83	Retron	1267	4	2	4	1067	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7d8d43ef14e23e74ef7d4863fde20ab115f9f3bca71a6610a4d336a7955eb59c	RVT-GII	1263	27	3	5	1021	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c7ce18a107eed2fd105409947d101adf38f8f657b457417efa8d65edcc57f0c9	Retron	1238	3	2	2	1199	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bf2e72d66bb938dca94ce52de969a360b6accaa0891cedabc44d7357b6197dca	RVT-UG17	1237	2	1	3	1163	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f6506056ce98f16278c6592a6a4b4224877cc5c425bf35d30b98c7d69bcca870	RVT-GII	1232	10	4	3	1152	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
01eec7e701256163e5470b0d4e3e02ef8724a81f63b079a00716103d4b9214e4	RVT-GII	1226	6	5	4	1083	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fb8f5ad1810a07e9f6b776f27852cf7a4be14afc3a858e9f4806569c00a683e7	RVT-GII	1223	28	9	4	1086	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e88cdb22eb3f60a6f4daff3c7aa9824a2aa9c51645877e3efa0431c0c1c34e34	RVT-AbiP2	1220	17	9	4	1083	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6aa2f2cbf2088f21db8be496462d9ae4c37aaddd32040eef748096c2c8d629f6	RVT-GII	1215	1	1	2	854	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
78740b164a7b93cad2e98eb8586f179312828925b5c0e4fe56f34d0837cd8823	RVT-UG8	1211	4	2	4	1021	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7087a7fedc20f4149d8c0ac411940de9ee9e3ca5c4a0cdc8ae45dea6779aba7b	RVT-GII	1204	2	2	2	1181	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7c45d4c9441efb7213cf24d2798ac2b0765103814c4732e929b528f86e81d798	RVT-GII	1202	8	3	4	1027	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
25d50dcf0b2dc0956d8f6ab31c1893b2ab9c1e9a7b600ad8994fcb5396edeafc	RVT-AbiP2	1199	5	3	3	980	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fde2e6486cbc27e84b17438dc703032711e22d6072c0368b9b296e458a229c2c	Retron	1194	7	4	2	1191	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
25265e3f17fdb4df99560ca6da956cf78e46a73636358297ee0ad75a0c519bc9	RVT-GII	1181	5	4	4	979	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
824aa7d04c4bf0ffba8a46b39e271c551b6a2756cfe543b731e07b056bb38991	RVT-UG4	1173	4	3	4	1003	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c693fecd85a886295d774fa1952726d47893390879295aa813b71968969894da	RVT-GII	1171	11	7	3	946	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
176af458ffa2d55c34e19546dece80ac0389fdd4fb7db4691de761b903f463d8	RVT-GII	1161	1	1	2	1065	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6b737e09e6632be73b052599eabbab65a3ba1345183e69f4fae3e4f28779e263	RVT-GII	1156	7	4	3	1083	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d07ea461b6fe4acc6f83786b4277ac1b5c3e3d529f85df54c19c922b6877b844	other	1156	3	2	4	1047	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e3f5ea3dc4023ebeb96c6c56c7f066d70b68b14d0967fb1e5b7305e74e3a5994	RVT-GII	1153	8	6	5	1064	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fcb98ad0462e4748afb658965f2b1dafc9912c8fc0bc411a6258a38352f56fc5	RVT-UG3	1150	10	3	3	1170	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4e5984ca7ed6ccf7ce741c5d7f4c2e1877e3447f438a5fe48f35156747d17606	RVT-GII	1149	1	1	2	1119	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
38358f710f45a29fc8bfb9beb8580cbaf25449c026d158f3b7dc4cc1e7910acd	RVT-GII	1147	2	1	2	1099	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
81c5c9b66245572fc8204678ca03ad34b8435f5b34157d9af23cd74a53d1f128	RVT-AbiP2	1147	1	1	2	1134	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c32efd55c77fa17d9221aaba38b454d22617b25cb475e11f7989c5ad9214b1ba	Retron	1147	1	1	3	1145	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cf403513a6f72ee8c33a24c79d7cd4adcf82ea5e9bd6889a2e50c0cc234d5ec0	Retron	1147	7	4	4	1152	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
8756834b719148a3472339dd3282191a904ca5229c86a8a60f609898d4826563	Retron	1145	4	2	3	948	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2d1df9d021f0c7829f72624e67cba7b372f695d2f39e71764e14b6acb20337d6	RVT-GII	1142	1	1	2	938	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3bd43ccaa3d3260fcc2aaf77a8c6265760cd27d9242590b068ff89658623b573	RVT-GII	1135	1	1	2	1026	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b97fa6ff3914d4b58feb88858d3ff6fa5b3f51372d5a165f90c001aae876f69b	RVT-GII	1123	1	1	2	1060	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2b6a9295aacc13bca3def641cfe0e2a0eae411e1d534bea54983361c9767b74b	Retron	1122	3	2	2	1120	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f0029280a46dcdb8cd7c32e91f8934bcf2f9d20448e70f38860e529e970d034c	RVT-GII	1122	4	3	4	997	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
68cf95b40de98a393d0f5c1dc9f9e8744bdff1cd2b1c1bf7aa2b3ae2460550c7	RVT-GII	1121	4	3	3	1045	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3890d6527e62c80e7b3e9a11a6f99bcb2ec93d19aaaf95c296591eb24340507e	RVT-DGRs	1115	59	19	4	877	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
30192b6494e08fcd696f0bf5679fb258472750980d39ebd02727fb4b355eece6	Retron	1114	2	1	3	1073	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d6c37b7ecd5aae90328f8251d3da9752c17176477e8ac64a2a5e1f70cbd55f44	RVT-GII	1111	2	1	2	1083	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
687f8ad4f9718321281cd8b98ac400ae622c5392c35fffd9f035feafc73264e5	RVT-GII	1107	28	10	4	874	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
228e2612c2cc6974eb25aca74f5355ea1df1ed97895a2ab3311087b88a04683a	RVT-UG3	1096	6	3	4	914	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3d2f17d0cde07e482361324c7d5a2f23ac3850d405a8e1bbb22c94c0a35fa50f	other	1094	6	4	4	1012	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3121f63640b055b49e22789c14127f46542ebd2f53bfaa7231dc84a01b04f241	RVT-GII	1087	1	1	2	1050	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7fff772aedaef267378640adb52fdd7be4a9a17bfc4bb9d40733f0e349680638	RVT-GII	1080	35	13	3	997	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
8beb6868df317cb0336d67ec8dde2d99172396c59e4eb6a384e127ca3ca0d7ab	RVT-UG8	1078	2	1	3	1139	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dc4becda2281cd2f6f24a8cb03521f66d69a1cab22aaaf763d4b3f6e31be763e	other	1070	1	1	3	910	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a563d47ee72fb164f56e06e41b60b9ec3a2196d2e451a94d7d67eb0b62110eb8	other	1065	2	1	2	1043	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
771e88c07f6c78da121cc5f282e52f396b4a828792f9171fc716d0fb741dc033	RVT-GII	1060	6	4	4	865	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
302041fda46631db898079d58a9e5a49e80ed8bb9e68003701fbaa19b0d897a7	RVT-GII	1059	7	2	3	1005	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e89a923e68c590d91030bdb99f89aa4e5dcf9827a6002f5c0a2b51a7e660ca85	RVT-GII	1057	1	1	2	973	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
518f024fc908f149577dcdde89d658d1ed72f8b3bd156052ce00bffc4b1b58b9	RVT-GII	1055	1	1	2	987	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
37e9920f01186291a6a781fb2a2103c14f53773a787304d3c8580d1762159f2c	RVT-UG17	1054	2	1	3	917	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bb954ee21395fe1eff28bd1e13294dcfaa718c6f942d78d0d2f124846f3d4238	Retron	1042	2	1	3	990	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2e23d435d47856db63598ed7ac5b9e770544e395a05614009931d55bb8bacdcb	RVT-UG8	1033	1	1	2	1300	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
548cf75fadb5f73b4c475e776399d9e9dc0eb3c3b5290cee071fd0911cc5dafd	RVT-GII	1027	1	1	3	974	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0f0ddf2e2f48276560b2873d5fc6fa13fb942d8c9ede026da5337ca28f224ceb	RVT-GII	1025	9	4	3	901	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a98180776ac498f964f6fff5f714f5e836e501bb658bb179e31d83b5c3f7f38e	other	1021	1	1	2	1457	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
cac52e4a5fc837b5b7ca266f5e9fe5372d81e458c6a76cb664886623c1c1a2e7	RVT-GII	1017	1	1	3	964	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e56d69a2f80bfde1516c854118b8658aa58d92e2372853f581ec5c6297b7e34f	RVT-GII	1013	9	5	3	731	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ba010f1af8e5f2869967caca280627fecad1a427f14000076a40756031c996e9	RVT-GII	1006	81	29	4	801	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0f900d9f5446c037aa7619c1d862166884f926d4ce476819cdf00c1a76862300	RVT-GII	992	47	16	5	883	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b1b3dcbe21fe20f88c673b6a58989644b6117b6ae3d3ae1108f7c8dfa6012e65	RVT-GII	990	9	5	3	721	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d41bedaf21ddb0bf08672a3b5c14ae82b5ae1c219ee9bf8a11aa7c20e92bf2bd	RVT-UG5	988	1	1	2	825	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3d2f2394dac4d92b00e16e1c00f2de60899b4da954b3672700921538419ae1f2	RVT-GII	972	1	1	1	972	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
92ddc03725fd65c2b9c29410dc46719c999bb0aaa3f8ca6c65d278c4e90c369f	Retron	967	7	3	3	854	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ade3675b53eacc4c5b3e09aa696e204028fdf09690473498c5f2aaa482c5806c	other	955	25	10	4	749	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d8bcf604973ce8c50d301e93b89e67337a5dcf84da475a79f195b258d75875da	RVT-AbiP2	949	2	1	2	930	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a75bc8a051a1d24d3f6c51a440299e862c2d162c016168b2f5c52bed44dd3ae1	RVT-UG17	939	9	3	3	823	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c7cd3db8c274a07d87260b2e0eafe87b19582b4983490e4d7aa2711ade77158e	RVT-GII	930	9	6	3	926	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ebc51abc6f4102fb7b7997846ac237ad74e8cc03aa083b79c7560d1dcf811f2f	RVT-GII	925	2	1	2	900	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ff090b2644b7d911c06d6bf74a212ae2fd04a53a6e3c1f178ed0fea56b90f7a2	RVT-GII	923	8	3	3	775	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3b6a47cdf84a7a6844eb55564e2c37a366c7d51be0e1fed0e9f137d5519457e1	other	922	2	1	3	804	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b096d78ca61cc1301b7f018cb5158d0ee12cc3fe49a53723c9e553852116f1ab	RVT-GII	911	5	3	3	786	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e72e7247ffa61c25eced056e39d14c9dbf2d46262bbb8f9e7f4dd4e25ab72cb9	RVT-GII	900	1	1	1	911	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fe1ad08419a4a2ca2939c8f09cdef86496debdfc798c546bd24354b4dc49dffc	RVT-AbiP2	898	6	3	4	829	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1f12cc1897e99eec15eda3df639dc7a782e9051c705bb4ba1ac6be7e04dfd898	RVT-GII	897	10	5	3	736	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
19853646fdaf6b7c3b1e44a38bdbcef22cf13cc2d56ddab046c22902db54e6a8	RVT-GII	894	2	1	2	841	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
99909b3e12bf0f3140ff90b7d66707b248826aeaeeab287096be453856e0dbcc	RVT-GII	884	26	6	5	653	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9f41e97c4ea7c1ddb641d26579400177c3e81605f9b30f7e57c8945db362097f	RVT-UG17	881	2	1	2	864	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5bb84080b0cec3444171d70c2db8438c81df5aa614e0acc287d8b65fda29d084	RVT-GII	870	1	1	1	870	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e012416a270a527552fdf3c9453ac7b1a876c0513046594f767f8bfedab90501	RVT-UG8	869	2	1	2	653	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c205920004ce9125a509d895e7ef7941b01ac5ae586c0dcf7cea66ad8d8f3cf2	RVT-GII	866	9	5	3	753	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
22499c2754829ce7e1ff336953763b070b1504a0d897b43a8d84ebdac610435d	RVT-GII	866	75	26	4	668	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
56ec5ad66e9560a28049fd69d8f1ab3a7199f142c67ab0b69ed1c3087203f94b	RVT-GII	866	2	2	3	902	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9fa00b4e234f4df16ef154b8cbb08f29cc722d541d5e2a8a6894d436bde3a6f6	RVT-GII	848	6	2	3	819	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
858f896d84d1b17b1bc7a0defa9478c4a7e7b550e8a139ed38979a7d23c95a44	RVT-UG4	846	1	1	1	846	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
