modality	retron_type	pair_id	x	y
RT	Ec107_like	0	-6.126379	2.1651225
RT	TypeIIA3_firmi	1	-2.9024105	1.518917
RT	TypeIA_IIAI	2	1.3517637	-5.9444695
RT	TypeIIIA3	3	-8.760805	-5.5718904
RT	TypeIIA3_proteo	4	-2.081966	-3.446855
RT	OutgroupA	5	-2.6721601	-8.162211
RT	TypeIV	6	4.6509337	0.71329945
RT	TypeIB2	7	1.0604571	-0.23824193
RT	Ec107_like	8	-5.8574066	-13.361713
RT	TypeIIIA1	9	-4.4090004	-0.973639
RT	TypeIA_IIAI	10	1.4417892	-5.9010277
RT	TypeIV	11	4.734447	0.7537516
RT	TypeIB2	12	0.96700543	-0.08643439
RT	TypeIA_IIAI	13	0.3586728	-5.3525805
RT	TypeIIIA1	14	-4.466706	0.07704014
RT	TypeIIA3_proteo	15	-2.277611	-3.1182477
RT	TypeIB1	16	1.3358616	-1.5084115
RT	TypeIIA3_proteo	17	-2.16973	-3.0571728
RT	TypeXIIIB_Ne144	18	-5.180549	-4.672416
RT	Ec107_like	19	-5.780129	3.1210508
RT	OutgroupA	20	-2.7316751	-7.912772
RT	TypeIIA3_firmi	21	-3.249595	1.8308618
RT	TypeIIIA3	22	-8.696821	-4.990712
RT	TypeIA_IIAI	23	0.49983525	-5.3157396
RT	TypeIX	24	0.7521426	-0.45412502
RT	TypeIA_IIAI	25	1.3265089	-5.725546
RT	TypeIV	26	-8.631602	-4.2224293
RT	Ec107_like	27	-5.7843547	2.8522198
RT	TypeIV	28	4.6023417	0.013723804
RT	OutgroupA	29	-1.5829395	-7.6132207
RT	TypeIC1_IC2	30	5.3034	-3.7890441
RT	Ec107_like	31	-6.115916	-13.428326
RT	TypeIV	32	5.5901546	-0.0001201057
RT	TypeIB1	33	-0.23584574	-0.4267129
RT	Ec107_like	34	-6.4928675	1.329858
RT	Ec107_like	35	-6.7944036	-13.325029
RT	TypeIIIA3	36	-8.16907	-5.58417
RT	TypeIIA3_proteo	37	-2.4573755	-3.2005076
RT	TypeIV	38	5.404095	-0.05703395
RT	OutgroupA	39	-1.5883564	-7.95724
RT	TypeIIA3_proteo	40	-2.0091941	-3.4714723
RT	OutgroupA	41	-2.5435858	-8.053054
RT	TypeIX	42	2.030416	-1.2783484
RT	Ec107_like	43	-5.7520614	-12.938649
RT	TypeIV	44	4.889008	-0.73172957
RT	TypeIIIA1	45	-4.4011025	-1.1587764
RT	Ec107_like	46	-5.9614544	-13.411951
RT	OutgroupA	47	-1.8887191	-8.044529
RT	TypeIB2	48	1.0204873	-0.30631688
RT	TypeIA_IIAI	49	0.8162488	-5.327081
RT	Ec107_like	50	-5.6946235	3.0942411
RT	TypeIIIA3	51	-8.24047	-5.6359076
RT	TypeIV	52	5.1751676	0.59982485
RT	TypeIIIA1	53	-4.78567	-1.1767875
RT	TypeIB1	54	-0.53186834	-0.39656612
RT	TypeIA_IIAI	55	0.38275078	-5.1297617
RT	TypeIIIA1	56	-3.967437	0.45795584
RT	TypeIC1_IC2	57	5.2409286	-4.211817
RT	TypeIA_IIAI	58	-0.08646567	-5.1830363
RT	TypeIB1	59	-0.089966476	0.08113532
RT	TypeIC1_IC2	60	4.977767	-4.7592473
RT	Ec107_like	61	-6.216521	-13.549243
RT	TypeIIIA3	62	-8.381655	-5.197543
RT	Ec107_like	63	-5.9428444	-12.700463
RT	OutgroupA	64	-2.6574636	-7.758985
RT	Ec107_like	65	-6.054643	2.9877384
RT	TypeIIIA2	66	-1.0494052	-0.23800917
RT	OutgroupA	67	-2.5608778	-8.130127
RT	Ec107_like	68	-5.7933464	2.0324662
RT	Ec107_like	69	-5.9720697	-13.658447
RT	TypeIIIA2	70	-1.1591108	-2.863638
RT	TypeIV	71	6.1282935	1.8350664
RT	Ec107_like	72	-3.770804	1.6995099
RT	TypeIA_IIAI	73	0.065704666	-4.869961
RT	Ec107_like	74	-6.0101385	2.8408208
RT	Ec107_like	75	-6.45369	1.4260918
RT	TypeIIIA1	76	-3.3789108	-0.21965782
RT	TypeIIIA1	77	-4.768611	-1.2878594
RT	TypeIIIA1	78	-4.312601	-0.4545207
RT	TypeIA_IIAI	79	1.4335687	-5.9681807
RT	Ec107_like	80	-3.827961	1.7905867
RT	TypeIV	81	5.394236	-0.09669097
RT	TypeIV	82	4.64543	0.6034002
RT	TypeIIIA1	83	-8.365653	-4.559014
RT	TypeIB1	84	0.14918175	0.11902584
RT	TypeIIIA2	85	-1.3524778	-2.8060138
RT	Ec107_like	86	-3.674782	0.14512497
RT	TypeIB1	87	-0.03571993	-1.0814548
RT	TypeIB1	88	-0.28813347	-0.51678604
RT	TypeIC1_IC2	89	4.7765026	-5.010916
RT	TypeIX	90	0.4128193	-1.86179
RT	TypeIIIA1	91	-3.644824	-0.4463864
RT	Ec107_like	92	-6.684506	-13.442623
RT	TypeIIIA3	93	-8.145103	-5.591058
RT	TypeIIIA1	94	-4.441184	0.24030547
RT	TypeIIIA3	95	-8.937402	-4.2246437
RT	TypeIB2_firmi	96	0.5892363	0.28706694
RT	TypeIV	97	4.889594	0.48805612
RT	TypeIB2	98	0.7658795	0.06826713
RT	Ec107_like	99	-6.4170814	1.6293312
RT	Ec107_like	100	-5.764593	-13.275863
RT	TypeIV	101	5.033466	0.14712957
RT	Ec107_like	102	-5.883873	3.1949115
RT	TypeIIIA3	103	-8.733117	-4.200428
RT	TypeIV	104	4.6037636	0.33855915
RT	TypeIIIA1	105	-3.7632852	-0.5394687
RT	TypeIB2_firmi	106	0.4153373	0.5058086
RT	TypeIIIA1	107	-4.333711	-1.1185615
RT	TypeIIA3_proteo	108	-2.9635305	-4.185351
RT	TypeIV	109	4.9378853	-0.04146766
RT	OutgroupA	110	-1.6514117	-7.672283
RT	TypeIC1_IC2	111	5.2833824	-3.6554477
RT	TypeIV	112	4.774653	0.4113185
RT	TypeIA_IIAI	113	-0.07400896	-4.670061
RT	TypeIIIA1	114	-4.758431	-1.2042781
RT	TypeIA_IIAI	115	1.4252177	-5.9307313
RT	TypeIB1	116	-0.33188766	-0.60255945
RT	TypeIIA3_proteo	117	-2.9756348	-4.1963434
RT	OutgroupA	118	-2.6678083	-7.976288
RT	Ec107_like	119	-6.2636056	-13.741271
RT	TypeIV	120	5.9682574	1.6844275
RT	TypeIIIA1	121	-3.9015727	-0.10962223
RT	TypeIV	122	5.8011036	1.6130027
RT	Ec107_like	123	-5.657358	-13.025837
RT	TypeIB1	124	0.1608644	-0.40339577
RT	TypeIB1	125	0.5053026	-1.1262559
RT	TypeIV	126	5.533103	0.020745693
RT	TypeIIIA1	127	-4.0655065	0.45606086
RT	TypeIB2_firmi	128	0.41837335	0.5431014
RT	TypeIIA3_proteo	129	-2.55772	-3.7234144
RT	TypeIIIA1	130	-4.350983	0.09507149
RT	Ec107_like	131	-5.938499	-13.453535
RT	TypeIB1	132	0.9308581	-1.2729511
RT	TypeIB2	133	1.0435057	-0.020572422
RT	TypeIV	134	5.5469337	1.1871276
RT	Ec107_like	135	-3.9808803	-0.5308672
RT	TypeIIIA3	136	-8.48679	-5.0852838
RT	TypeIIIA2	137	-1.2739276	-2.772269
RT	TypeIB2_firmi	138	0.32157806	0.51994103
RT	TypeIB2	139	1.0053877	-0.3916653
RT	TypeIB1	140	0.5419246	0.51989025
RT	TypeIV	141	5.5599933	1.213039
RT	TypeIB2	142	1.0381241	-0.49814832
RT	TypeIIIA3	143	-8.212813	-5.265789
RT	TypeIX	144	2.006782	-1.281684
RT	TypeIIIA1	145	-4.498053	-1.2474082
RT	TypeIV	146	5.2440376	-0.21163055
RT	TypeIIIA3	147	-8.592368	-4.7881474
RT	TypeIB1	148	0.22876151	-0.42810386
RT	TypeIV	149	5.2762733	0.9471331
RT	TypeIV	150	4.9495406	-0.6217587
RT	OutgroupA	151	-2.3727129	-8.193763
RT	TypeIV	152	4.600771	0.7131759
RT	TypeIV	153	4.827912	-0.42822796
RT	TypeIB1	154	-0.21495144	0.20022446
RT	TypeIV	155	5.8446355	1.4185516
RT	TypeIIIA1	156	-4.6989713	-1.3088229
RT	TypeIV	157	5.578377	0.12917702
RT	TypeIIIA1	158	-3.856953	-0.19185783
RT	TypeIB1	159	0.38678876	-0.52252436
RT	Ec107_like	160	-5.8729854	1.8827803
RT	TypeIA_IIAI	161	-0.006968442	-5.395677
RT	TypeIV	162	1.1732972	-2.733005
RT	TypeIIA3_firmi	163	-3.2992604	1.7819406
RT	TypeIA_IIAI	164	1.104284	-5.5516577
RT	TypeIB1	165	0.78538704	-1.1841673
RT	Ec107_like	166	-6.449841	1.493823
RT	Ec107_like	167	-5.983416	-13.475121
RT	TypeIB1	168	0.79752195	-0.42822695
RT	Ec107_like	169	-6.0132866	2.9203274
RT	TypeIIIA1	170	-4.502215	0.07043755
RT	TypeIA_IIAI	171	1.3524007	-5.856791
RT	TypeIIIA2	172	-2.7947383	-4.251426
RT	TypeIIA3_proteo	173	-2.4883363	-3.288042
RT	TypeIB2_firmi	174	0.40566948	0.6310441
RT	TypeIIIA1	175	-3.8449824	-0.27351618
RT	Ec107_like	176	-6.046707	2.6998525
RT	TypeIIIA1	177	-4.2966146	0.4243843
RT	Ec107_like	178	-5.652425	-13.236303
RT	TypeIX	179	2.0513759	-1.1702968
RT	TypeIV	180	5.410773	-0.0034541355
RT	Ec107_like	181	-5.6191926	3.186283
RT	TypeXIIIB_Ne144	182	-6.043277	-4.8668723
RT	TypeIIIA1	183	-4.2347803	-0.027701348
RT	TypeIC1_IC2	184	5.130959	-5.272715
RT	TypeIIIA1	185	-3.567166	-0.32610717
RT	TypeIV	186	4.6072216	0.36668867
RT	TypeIIIA3	187	-8.251201	-5.281021
RT	TypeIB2_firmi	188	0.38470906	0.6926871
RT	TypeIA_IIAI	189	-0.13375504	-5.0791626
RT	Ec107_like	190	-5.929585	-13.436914
RT	Ec107_like	191	-6.4099903	1.4124784
RT	TypeIC1_IC2	192	5.336929	-3.799343
RT	Ec107_like	193	-5.852643	2.5379877
RT	TypeIIIA2	194	-0.093224056	-3.1583285
RT	TypeIV	195	6.095174	1.8257713
RT	TypeIB1	196	-0.25908807	0.055264648
RT	TypeIIA3_proteo	197	-2.7902982	-3.5682657
RT	TypeIIIA1	198	-4.541855	0.0811252
RT	TypeIIIA1	199	-4.470872	0.28658453
RT	TypeIB2	200	1.1107913	-0.26678994
RT	TypeIV	201	4.644845	0.64477414
RT	TypeIB1	202	-0.5194305	-0.11720393
RT	TypeIV	203	6.113884	1.8153049
RT	TypeIA_IIAI	204	1.306913	-5.7696433
RT	TypeIIIA2	205	-1.4589009	-2.7726843
RT	TypeIA_IIAI	206	0.029019805	-4.7701526
RT	Ec107_like	207	-6.4215364	-13.356943
RT	TypeIIA3_proteo	208	-2.4820657	-3.6882873
RT	TypeIA_IIAI	209	1.4274281	-5.84257
RT	TypeIX	210	-1.1943588	-6.8065233
RT	TypeIV	211	6.1774416	1.9280517
RT	TypeIV	212	5.9918933	1.6985275
RT	Ec107_like	213	-5.9600515	3.020186
RT	TypeIA_IIAI	214	1.0458592	-5.6328244
RT	TypeIV	215	5.3218493	-0.2793692
RT	OutgroupA	216	-1.8212447	-7.9927692
RT	TypeIV	217	5.482979	-0.26667196
RT	TypeIB2	218	1.1476003	-0.3717768
RT	TypeIIIA3	219	-8.839248	-4.159199
RT	Ec107_like	220	-5.777808	-13.172734
RT	TypeIV	221	5.8177423	1.5784727
RT	Ec107_like	222	-3.1251645	1.3502736
RT	TypeIV	223	4.7670965	0.31343675
RT	OutgroupA	224	-1.5477407	-7.2774673
RT	TypeIIA3_proteo	225	-4.2810373	0.19128075
RT	TypeIIIA1	226	-4.366339	-1.0271271
RT	Ec107_like	227	-6.484781	1.4964244
RT	TypeXIII_Mx65	228	-1.2934492	-6.279327
RT	TypeIX	229	2.0926948	-1.1352702
RT	TypeIIIA3	230	-9.2255535	-4.6141906
RT	TypeIA_IIAI	231	0.5456756	-5.2892284
RT	Ec107_like	232	-5.9105563	2.9799018
RT	TypeIIA3_firmi	233	-2.9439895	1.8388537
RT	Ec107_like	234	-5.875647	3.1115854
RT	TypeIIIA3	235	-8.885686	-4.179899
RT	TypeIIA3_proteo	236	-2.9814782	-4.0728416
RT	TypeIIA3_proteo	237	-1.9620117	-3.6034138
RT	TypeIB1	238	-0.14859861	0.16769457
RT	TypeIV	239	-8.738836	-4.424436
RT	Ec107_like	240	-6.054799	1.8260463
RT	Ec107_like	241	-5.7796793	-13.272904
RT	TypeIC1_IC2	242	-2.0737655	0.37537655
RT	TypeIC1_IC2	243	4.685611	-5.16445
RT	Ec107_like	244	-5.7940507	-13.230904
RT	TypeIA_IIAI	245	0.6137213	-5.794528
RT	TypeIIA3_proteo	246	-2.7683668	-3.7643921
RT	TypeIB1	247	1.1782212	-0.951088
RT	Ec107_like	248	-6.140411	1.9736624
RT	TypeIB2	249	0.99598455	-0.3722869
RT	TypeIV	250	5.7554746	1.5251566
RT	TypeIB1	251	0.7472883	-1.1642615
RT	TypeIV	252	5.344728	-0.38039312
RT	TypeIC1_IC2	253	5.325394	-3.7102747
RT	TypeIB1	254	1.2593999	-1.4656698
RT	TypeIIA3_firmi	255	-3.5319366	1.7049317
RT	OutgroupA	256	-0.7520547	-4.7176127
RT	TypeIV	257	5.472294	-0.31251878
RT	TypeIIIA2	258	-4.1492314	-1.3321996
RT	Ec107_like	259	-5.524584	1.7168335
RT	TypeXIII_Mx65	260	-1.3546482	-6.284612
RT	TypeIV	261	5.728926	0.6304959
RT	TypeIIA3_firmi	262	-2.954763	1.4755901
RT	TypeIIIA1	263	-3.4855804	-0.4280221
RT	TypeIIIA1	264	-4.587703	-1.1122353
RT	TypeIIA3_firmi	265	-3.4203055	1.8480449
RT	TypeIB2	266	0.9940874	0.042446595
RT	TypeIIIA1	267	-4.2861233	-0.9132734
RT	TypeIB1	268	-0.40223914	-0.6677434
RT	OutgroupA	269	-2.4923425	-7.9055805
RT	TypeIC1_IC2	270	5.0308	-5.2458806
RT	TypeIB1	271	0.75035244	-1.0482129
RT	Ec107_like	272	-3.8919456	1.5768359
RT	TypeIIIA1	273	-4.6248937	-0.842177
RT	TypeIB1	274	-0.5928086	-0.469815
RT	TypeIB1	275	-0.18408534	-0.68361306
RT	TypeIIA3_proteo	276	-2.5482728	-0.002880388
RT	TypeIIIA1	277	-4.0401235	-0.769141
RT	TypeIIA3_proteo	278	-2.5749211	-3.732162
RT	Ec107_like	279	-5.826358	-13.236292
RT	TypeIB1	280	-0.048028756	-0.6470189
RT	TypeIV	281	4.8156605	0.3570383
RT	TypeIIIA3	282	-8.104868	-5.7635703
RT	TypeIIIA1	283	-4.465498	-1.3417639
RT	TypeXIII_Mx65	284	-1.3135722	-6.4262986
RT	TypeIIIA1	285	-4.538195	-1.1314516
RT	Ec107_like	286	-6.5052075	1.5222821
RT	TypeIV	287	4.879218	0.46270758
RT	TypeIA_IIAI	288	1.3175504	-5.6917753
RT	TypeIB2	289	1.1701066	0.086326145
RT	TypeIIIA1	290	-3.8300016	-0.5396411
RT	TypeIIIA3	291	-8.396754	-5.1610584
RT	TypeIIIA3	292	-8.671984	-5.010349
RT	TypeXIII_Mx65	293	-1.1488148	-6.4910245
RT	TypeIV	294	5.714618	1.5475925
RT	TypeIB1	295	0.5143248	0.505763
RT	OutgroupA	296	-2.0205574	-8.035855
RT	TypeIIIA3	297	-8.188036	-5.1046286
RT	TypeIIIA1	298	-4.585037	-0.9670896
RT	TypeIIIA1	299	-4.190682	0.30312374
RT	TypeIIIA1	300	-8.856974	-3.953055
RT	TypeIIIA1	301	-4.417987	-1.2958077
RT	TypeIIIA3	302	-8.876575	-4.884075
RT	TypeIV	303	4.346764	0.23595521
RT	TypeIIIA3	304	-8.208479	-5.4162846
RT	TypeIIIA1	305	-4.796087	-1.2242843
RT	TypeIV	306	4.971231	0.46638852
RT	TypeIB1	307	0.058506884	0.2346906
RT	Ec107_like	308	-6.0463996	-13.5811825
RT	Ec107_like	309	-5.2487073	1.4144129
RT	TypeIA_IIAI	310	1.2326223	-5.684618
RT	TypeIV	311	5.8503737	1.6135908
RT	TypeIIIA3	312	-8.233939	-5.342473
RT	TypeIIA3_proteo	313	-2.5067856	-3.5924356
RT	TypeIB1	314	-0.36470994	-0.54243696
RT	TypeIIIA1	315	-3.9126809	-0.48710668
RT	TypeIIIA1	316	-3.4500635	-0.14467184
RT	TypeIIIA3	317	-8.520043	-4.980466
RT	TypeIIIA3	318	-8.208958	-5.3124456
RT	TypeIB1	319	0.2309482	-0.082212724
RT	TypeIC1_IC2	320	4.971733	-5.0207644
RT	TypeIIIA2	321	-1.2880601	-2.88763
RT	TypeIIA2	322	-0.12074011	-2.302422
RT	TypeIIIA1	323	-1.5990895	-2.0614517
RT	TypeIB2	324	0.968426	-0.022141362
RT	TypeIC1_IC2	325	5.180634	-3.563139
RT	TypeIV	326	4.7565513	0.37678182
RT	Ec107_like	327	-5.486356	-13.308121
RT	TypeIB1	328	0.9465978	-1.2652689
RT	TypeIV	329	4.852199	-0.5661128
RT	TypeIV	330	5.107277	0.37016955
RT	TypeIV	331	5.282008	-0.3900671
RT	Ec107_like	332	-5.7869043	-13.310516
RT	TypeIIIA3	333	-9.136827	-4.585253
RT	TypeIA_IIAI	334	0.69996303	-5.6149855
RT	TypeIIA3_proteo	335	-1.9916601	-3.8854094
RT	TypeIV	336	5.6717863	0.1317096
RT	Ec107_like	337	-6.4052725	1.4839504
RT	OutgroupA	338	-1.8692458	-8.008518
RT	TypeIA_IIAI	339	0.9493137	-4.808501
RT	Ec107_like	340	-5.818483	3.0337784
RT	Ec107_like	341	-5.9651804	2.8952184
RT	Ec107_like	342	-5.7054706	-13.210784
RT	TypeIV	343	4.733731	0.037190042
RT	TypeXIII_Mx65	344	-2.536438	-3.0182374
RT	TypeIIIA3	345	-8.411867	-5.251926
RT	Ec107_like	346	-5.751415	-13.021487
RT	TypeIB1	347	0.059556562	-0.8611167
RT	TypeIB1	348	0.17186202	0.184389
RT	Ec107_like	349	-2.9817612	0.81131685
RT	Ec107_like	350	-5.6171746	-13.071351
RT	TypeIIIA1	351	-3.0826397	-0.045467366
RT	TypeIA_IIAI	352	-0.4384343	-4.886543
RT	TypeIV	353	5.5785565	0.051135316
RT	TypeIIA3_firmi	354	-2.988269	1.8629007
RT	Ec107_like	355	-6.135492	-13.7736025
RT	OutgroupA	356	-2.5268757	-8.030405
RT	TypeIV	357	5.3309703	-0.27767426
RT	TypeIIIA1	358	-4.084931	-0.7070631
RT	TypeIB1	359	-0.38574037	-0.5432701
RT	Ec107_like	360	-6.3037496	1.7126935
RT	TypeIV	361	6.102874	1.814432
RT	TypeIV	362	6.1452665	1.8585342
RT	TypeIIIA3	363	-0.19779924	-5.565373
RT	TypeIIIA1	364	-3.44119	-0.04181199
RT	TypeIA_IIAI	365	1.376547	-5.5965104
RT	OutgroupA	366	-2.0135694	-8.148135
RT	TypeIC1_IC2	367	5.378558	-3.705677
RT	TypeIIIA1	368	-3.9334245	-0.58304745
RT	TypeIA_IIAI	369	1.118503	-5.829597
RT	Ec107_like	370	-6.1719737	-12.96374
RT	OutgroupA	371	-2.6092467	-7.820024
RT	TypeIIIA3	372	-8.715815	-5.5554724
RT	TypeIIIA1	373	-4.48431	0.054848917
RT	TypeIIIA3	374	-9.268605	-4.6267166
RT	TypeIV	375	4.7071595	0.0063573844
RT	OutgroupA	376	-1.6418631	-7.807662
RT	TypeIA_IIAI	377	0.34402382	-5.1239004
RT	Ec107_like	378	-5.5439157	-13.099438
RT	Ec107_like	379	-5.511486	-13.22891
RT	TypeIA_IIAI	380	0.059588645	-4.996172
RT	TypeIV	381	4.5477133	0.62505347
RT	TypeIIA3_firmi	382	-3.4964924	1.9382464
RT	TypeIV	383	5.300625	0.9778867
RT	TypeIIIA3	384	-8.777925	-4.2522235
RT	TypeIV	385	4.9619584	1.0610265
RT	TypeIIIA1	386	-4.277388	-0.34140748
RT	TypeIIIA1	387	-3.5258038	-0.4080111
RT	TypeIIIA1	388	-4.747275	-1.180132
RT	Ec107_like	389	-6.8025937	-13.227902
RT	TypeIIIA3	390	-8.223074	-5.469428
RT	TypeIC1_IC2	391	5.0368733	-4.972722
RT	TypeIB2	392	1.0693831	-0.034415916
RT	TypeIIIA1	393	-4.1087303	-0.6781746
RT	Ec107_like	394	-4.070168	1.9277254
RT	TypeIB1	395	1.2580051	-1.4515032
RT	TypeIIA3_proteo	396	-2.917295	-4.1956534
RT	TypeIA_IIAI	397	-6.391394	1.3857868
RT	Ec107_like	398	-6.1705427	1.5555834
RT	TypeIIIA3	399	-8.898532	-5.101815
RT	Ec107_like	400	-5.5674434	-12.993053
RT	TypeIB2	401	0.9773471	-0.24599983
RT	TypeIIIA1	402	-4.6002936	0.1739158
RT	TypeIIIA1	403	-3.9472616	-0.5046871
RT	TypeIV	404	5.423128	0.24691513
RT	TypeIIIA1	405	-4.3919673	0.16124384
RT	TypeIIIA3	406	-8.132584	-5.638334
RT	TypeIB1	407	0.7725231	-0.97347635
RT	Ec107_like	408	-5.543577	-13.254806
RT	TypeIIIA1	409	-4.270938	0.30241358
RT	TypeIA_IIAI	410	0.519226	-4.874086
RT	TypeIIIA1	411	-3.4713366	-0.35649303
RT	TypeIA_IIAI	412	0.27891248	-5.3453364
RT	TypeIIA3_proteo	413	-2.4500635	-3.1976461
RT	TypeIIIA3	414	-8.278782	-5.4094033
RT	TypeIV	415	5.630653	1.3032053
RT	TypeIV	416	5.6423798	1.2147578
RT	TypeIV	417	4.6864057	-0.048735365
RT	TypeIIIA3	418	-8.504982	-5.104746
RT	Ec107_like	419	-6.087444	2.5926094
RT	Ec107_like	420	-5.642215	-13.093922
RT	Ec107_like	421	-3.7332134	0.5494184
RT	TypeIIIA1	422	-4.4804068	-1.1163411
RT	TypeIIIA2	423	-1.2015015	-2.8383853
RT	TypeIC1_IC2	424	5.300681	-3.6766248
RT	TypeIIIA3	425	-8.340359	-5.426794
RT	OutgroupA	426	-1.4437795	-7.341914
RT	TypeIV	427	4.5640473	0.5775668
RT	TypeIIIA1	428	-4.621968	-0.9960608
RT	TypeIIIA3	429	-8.799477	-4.7850027
RT	TypeIIA3_proteo	430	-2.618389	-3.1850734
RT	TypeIC1_IC2	431	4.9173355	-4.8495107
RT	TypeIV	432	5.3624983	0.13629326
RT	Ec107_like	433	-5.685527	-13.31749
RT	TypeIX	434	2.0837822	-1.1413064
RT	TypeIIIA3	435	-8.893763	-4.641391
RT	TypeIIIA3	436	-8.5762825	-4.896932
RT	Ec107_like	437	-6.064935	-13.646934
RT	TypeIIA3_proteo	438	-2.0534778	-3.557633
RT	TypeIV	439	5.3205385	0.69925123
RT	Ec107_like	440	-5.516818	2.7327678
RT	TypeIIIA1	441	-4.4724555	0.11163999
RT	TypeIC1_IC2	442	4.8429165	-5.2461624
RT	TypeIX	443	2.0391386	-1.3042988
RT	TypeIV	444	5.8437576	1.5263927
RT	TypeIC1_IC2	445	5.3700128	-3.6603916
RT	TypeIIA3_proteo	446	-3.020957	-4.0628934
RT	TypeIIA3_firmi	447	-3.5292587	1.8603244
RT	TypeIB1	448	0.11053455	-0.9642225
RT	TypeIIA3_firmi	449	-3.5004404	1.8068503
RT	Ec107_like	450	-6.214186	2.029041
RT	TypeIB2_firmi	451	0.6056259	0.29614452
RT	TypeIIIA3	452	-9.253091	-4.550634
RT	Ec107_like	453	-3.506247	-0.034558352
RT	TypeIB1	454	1.1287302	-0.81396556
RT	Ec107_like	455	-6.552137	1.5254011
RT	TypeIV	456	5.6611724	1.2464939
RT	TypeIV	457	5.543258	1.1533036
RT	Ec107_like	458	-6.8706074	-13.291902
RT	TypeIIIA1	459	-4.1164026	0.48980814
RT	TypeXIII_Mx65	460	-1.1883188	-6.539339
RT	Ec107_like	461	-6.342737	-13.396563
RT	OutgroupA	462	-2.595977	-8.137491
RT	TypeIIIA1	463	-4.2063956	0.4038203
RT	OutgroupA	464	-2.044123	-8.090588
RT	TypeIIIA1	465	-4.7830334	-1.1968799
RT	TypeIC1_IC2	466	5.13608	-4.8390307
RT	TypeIA_IIAI	467	1.3460042	-5.774697
RT	TypeIA_IIAI	468	-1.157299	-3.403791
RT	TypeIB2	469	0.8202218	0.04432443
RT	TypeIIIA1	470	-4.2383256	-0.24403131
RT	TypeIIA3_proteo	471	-2.949792	-4.2379746
RT	TypeIB1	472	0.025569154	-0.9714758
RT	Ec107_like	473	-5.9402275	-13.29857
RT	TypeIA_IIAI	474	-0.13341805	-5.09178
RT	TypeIV	475	4.802633	0.11563769
RT	OutgroupA	476	-1.6859132	-7.4865875
RT	TypeIIA3_firmi	477	-2.9231873	1.8636322
RT	TypeIB2_firmi	478	0.43312076	0.6051696
RT	Ec107_like	479	-6.7648044	-13.408996
RT	Ec107_like	480	-6.182126	-13.672491
RT	TypeIV	481	6.0573683	1.764881
RT	TypeIA_IIAI	482	1.2622806	-5.887967
RT	TypeIV	483	5.010764	-0.7132269
RT	TypeIIIA1	484	-4.7520485	-1.2382203
RT	Ec107_like	485	-6.0475483	3.123835
RT	TypeIIA3_proteo	486	-2.360423	-3.3383293
RT	TypeIA_IIAI	487	0.03059517	-5.269013
RT	TypeIIIA3	488	-8.173292	-5.4470296
RT	TypeIA_IIAI	489	1.30307	-6.079591
RT	Ec107_like	490	-5.8501205	-12.971806
RT	TypeIV	491	4.7385	0.7508315
RT	TypeIIIA3	492	-8.614046	-5.3362255
RT	TypeIA_IIAI	493	0.17058554	-5.132033
RT	Ec107_like	494	-6.6813135	-13.463656
RT	TypeIA_IIAI	495	1.3634189	-6.021891
RT	Ec107_like	496	-6.5106344	1.4690298
RT	TypeIB2	497	1.1023535	-0.21831958
RT	TypeIC1_IC2	498	5.0532928	-5.2088146
RT	OutgroupA	499	-2.6647608	-7.7514486
RT	TypeIIIA1	500	-3.7294292	-0.33685815
RT	Ec107_like	501	-5.6512737	-13.049674
RT	TypeIIIA2	502	-1.2414936	-2.8982928
RT	Ec107_like	503	-5.447304	1.7330294
RT	TypeIX	504	0.4392895	-1.0386592
RT	TypeIIIA2	505	-0.9225544	-2.9474907
RT	TypeIIIA1	506	-4.492529	0.19493288
RT	Ec107_like	507	-5.9443765	3.2340107
RT	TypeIIA3_proteo	508	-2.3953302	-3.19107
RT	TypeIB2	509	0.8071355	0.03802713
RT	TypeIIIA1	510	-8.529022	-3.972431
RT	TypeIIIA1	511	-3.6372797	-0.37959966
RT	TypeIIIA2	512	-1.3214135	-2.8019316
RT	TypeIIIA1	513	-3.5614774	-0.41905755
RT	OutgroupA	514	-1.7245957	-7.8298783
RT	TypeIIIA1	515	-4.588204	-1.0901043
RT	TypeIB2_firmi	516	0.43857226	0.50480956
RT	TypeIB2	517	-2.4062665	-2.7779992
RT	Ec107_like	518	-5.9650497	-13.4758415
RT	Ec107_like	519	-6.597763	1.4629939
RT	TypeIA_IIAI	520	1.2687802	-5.684235
RT	TypeIB2	521	1.0959678	0.12199877
RT	TypeIB1	522	-0.17931004	-0.45080003
RT	Ec107_like	523	-5.6141577	-13.110832
RT	TypeIIIA1	524	-4.7229753	-1.2498618
RT	Ec107_like	525	-5.1132994	1.8657986
RT	TypeIV	526	6.1499577	1.8784193
RT	Ec107_like	527	-6.1374	2.0690243
RT	TypeIX	528	2.0994766	-1.2675688
RT	TypeIIIA1	529	-3.4149983	-0.1291054
RT	Ec107_like	530	-5.739031	-13.14999
RT	TypeIIA3_proteo	531	-2.2070327	-3.3162093
RT	TypeIB2_firmi	532	0.36670682	0.65258247
RT	TypeIIIA1	533	-3.781075	-0.35907605
RT	TypeIA_IIAI	534	0.461531	-5.253396
RT	TypeIIA3_proteo	535	-2.2403483	-3.1537557
RT	TypeIIIA1	536	-3.307858	-0.2754194
RT	TypeIA_IIAI	537	1.309401	-5.757938
