rt50	loci	exact_rt	rt90	loci_per_rt90	genomes	species	genera	phyla	sources	type_labels	type_label_modal	cm_models	matched_local	matched_t1	unmatched_adequate	unmatched_limited	unusable	rt90_pos_pool	rt90_matched_s12	rt90_unmatched_s12	rt90_unmatched_s3	rt90_unmatched_any	padloc_xii_loci	any_matched	POS_FEASIBLE	MIXED	DENOVO_FEASIBLE_S12	DENOVO_FEASIBLE_S3
1b09584146e7172bc67a0ce87de950aa98fed89d557342f72782c5d44cdde4ec	780	38	5	156.0	774	26	5	2	gtdb_bacteria|gem|ncbi_bacteria	VI|UNLABELLED	VI		0	0	762	18	0	0	0	5	0	5	0.0	False	False	False	False	False
4ba5c38dee4829b387e2f078fe902369d5024a5dc1b890885b41eceb62302b36	776	24	11	70.5	774	22	9	3	mgnify_human_gut|gtdb_bacteria|ncbi_bacteria	I-A|II-A|UNLABELLED|VII-A2	II-A	TypeIIA3_firmi	774	0	2	0	0	11	11	1	0	1	0.0	True	True	False	False	False
f8bd0549ff6a7d6abf3f8e46384c1d0583ee1f67af626a633e560511dc8b7cc4	759	382	151	5.0	759	250	38	2	gtdb_bacteria|mgnify_marine|mgnify_soil|gem|ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	345	97	301	16	0	0	0	0	0	39	0.0	True	False	False	False	False
25e990de208ec5724fce9a6f864b7fee608a6529d105302561d47786941cfced	746	63	4	186.5	746	19	2	2	gtdb_bacteria|ncbi_bacteria|mgnify_soil	XI	XI		0	0	707	39	0	0	0	0	4	4	0.0	False	False	False	False	False
3c6eab406ee5458ad6cd7375beac7ee010badaf0e79ae3faf50a42e68a1d6951	735	24	7	105.0	735	23	10	4	ncbi_bacteria|mgnify_human_gut|gtdb_bacteria|mgnify_marine	UNLABELLED|II-A	II-A	TypeIIA3_proteo	731	0	1	3	0	6	6	0	0	1	0.0	True	True	False	False	False
360ec6a133f0565cadb7d7105a2282b685339b9137b2eb2316665f0307729b99	727	459	163	4.5	724	234	60	3	ncbi_bacteria|mgnify_soil|gem|gtdb_bacteria|mgnify_marine	I-A|UNLABELLED|XIII|IX	XIII	TypeXIIIC_Mx162	646	11	21	49	0	111	111	18	0	18	0.0	True	True	True	False	False
e923f79b3ab4fe4a02bffd194035f63f8f6a4165efd4126050f5e721c22eaacb	717	74	20	35.9	706	74	8	2	gem|mgnify_marine|ncbi_bacteria|gtdb_bacteria	III-A|UNLABELLED|VII-A2|I-A	III-A	TypeIIIA3	679	0	33	5	0	19	19	7	0	8	0.0	True	True	True	False	False
291990577b116faf32a4abd8c09123c9810d33e069132cfa007db732257a4db9	717	110	33	21.7	689	24	10	3	ncbi_bacteria|gtdb_bacteria|mgnify_human_gut	V|UNLABELLED|VII-A2	V	TypeV	2	46	152	517	0	1	1	6	0	8	0.0	True	False	False	False	False
b749a0c1a5118a9fcf9518844c77f95f1e9a17f33ea9dc8984ffd22bcd3621e7	680	17	3	226.7	680	13	2	2	gtdb_bacteria|ncbi_bacteria	XI|UNLABELLED	XI		0	0	668	12	0	0	0	0	3	3	0.0	False	False	False	False	False
22c44794523549884e06bf7e006faae9696353fe15bea49578004ea616053619	679	183	63	10.8	675	183	14	2	gtdb_bacteria|mgnify_marine|gem|ncbi_bacteria|mgnify_soil	UNLABELLED|VII-A2|III-A|I-A	UNLABELLED		0	0	663	16	0	0	0	8	0	63	0.0	False	False	False	True	False
0a04ed3a6833941714586d04e1549d2922daf02b195d290f6345eae30afd9894	678	299	87	7.8	678	187	46	2	ncbi_bacteria|mgnify_soil|gem|mgnify_marine|gtdb_bacteria	UNLABELLED|XIII	XIII	TypeXIIIB_Ne144	637	5	24	12	0	75	75	10	0	10	0.0	True	True	True	False	False
2e726990ad0fc48e16aa5f31fcf41d5f1692ecbd3da6e67d73914570f1e00482	669	16	2	334.5	667	5	1	2	mgnify_soil|ncbi_bacteria|gtdb_bacteria	I-B|UNLABELLED	I-B	TypeIB1	0	409	7	253	0	0	0	1	0	1	0.0	True	False	False	False	False
e18044f9c9044371095d61bf16651a56e262c09ed498b5347148599eb4ee7826	655	199	127	5.2	636	238	92	3	gtdb_bacteria|mgnify_marine|gem|ncbi_bacteria	XI	XI		0	0	612	43	0	0	0	0	119	119	0.0	False	False	False	False	True
bc70bc9bbf2bb11964c2423596ff4c03c7c273da5573a66382511c54b26c8958	653	192	103	6.3	651	208	105	7	gtdb_bacteria|ncbi_archaea|mgnify_human_gut|gem|ncbi_bacteria	UNLABELLED|VII-A2|I-A|VI|II-A	UNLABELLED	TypeIIA3_firmi	0	2	607	44	0	0	0	57	0	96	0.0	True	False	False	False	False
cc51debecf25765fe43182b6ee2ca93af8afc105f0eec467d64e70abb908eef9	650	401	232	2.8	645	177	79	5	gtdb_bacteria|mgnify_human_gut|gem|ncbi_bacteria	UNLABELLED	UNLABELLED	Ec107_like	611	0	16	23	0	0	0	0	0	9	0.0	True	False	False	False	False
039148871101ee3abaf12c6c22f9cf8f19a4b2d1d490bd95831460962a9d2889	642	50	9	71.3	642	21	9	3	ncbi_bacteria|gtdb_bacteria|mgnify_human_gut	I-C	I-C	TypeIC1_IC2	28	0	568	46	0	2	0	0	3	3	0.0	True	False	False	False	False
0dc2c0f8c3e3035d50f6cfe019b2affadbe0d3eabd66dc93780175252f426924	637	273	60	10.6	632	139	64	4	gtdb_bacteria|mgnify_human_gut|gem|ncbi_bacteria	UNLABELLED	UNLABELLED	Ec107_like	604	0	16	17	0	0	0	0	0	5	0.0	True	False	False	False	False
e3a2a548f93ab1b8aa5c0469ff99897618f8f09f8859fb057fac86996fa86203	629	33	3	209.7	629	36	21	6	ncbi_bacteria|gtdb_bacteria|mgnify_human_gut|gem	UNLABELLED|I-C|XII	I-C		0	0	576	53	0	0	0	0	3	3	0.0	False	False	False	False	False
073e4e1f016a4e1212423f0994af45e1a9920e8df6f392e277db6e92ab5d3484	623	21	9	69.2	623	26	11	3	mgnify_human_gut|gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED	TypeIC1_IC2	623	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
ce1b6c3d2a49bc1455cc3a8bb8fb25756c53c3f5fdbb5a1534e1f7ddde671467	618	93	27	22.9	617	99	35	4	mgnify_human_gut|gtdb_bacteria|ncbi_bacteria|gem	I-C|UNLABELLED|XII	XII	TypeIIIA1	0	2	576	40	0	0	0	0	20	23	0.0	True	False	False	False	False
d2a465209b71d046266666b16782492ce06ef7f8a50125a75f6af87f067be4a5	616	386	200	3.1	612	260	96	7	ncbi_bacteria|mgnify_soil|gem|mgnify_marine|gtdb_bacteria	UNLABELLED|XIII	XIII	TypeXIIIC_Mx162	0	12	571	33	0	0	0	178	0	182	0.0	True	False	False	False	False
0d26d09fe161d1edbcd44482c8945fa633810ee5a6e89f3586d0716ac2e905b1	614	232	62	9.9	612	216	105	5	ncbi_bacteria|mgnify_human_gut|gem|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	559	55	0	0	0	0	0	61	0.0	False	False	False	False	False
c86e65cf696afeb0edf67b16a7d1ba5639331ec9a99052a2899ae3c448c3be59	589	78	58	10.2	589	104	51	4	ncbi_bacteria|gtdb_bacteria|mgnify_human_gut|gem	VII-A2|UNLABELLED|II-A	II-A	TypeIA_IIAI	0	537	34	18	0	0	0	17	0	24	0.0	True	False	False	False	False
847f7f09e67155690030db4997410461ba6ba7918b8d887da29b343a44b03070	587	215	118	5.0	584	243	122	8	ncbi_bacteria|gem|mgnify_human_gut|mgnify_marine|gtdb_bacteria	VI|III-A|I-A|UNLABELLED	III-A	Ec107_like|TypeIIIA1	10	0	559	18	0	4	4	110	0	110	0.0	True	False	True	False	False
510af60d84ac29c93b2bfeaaeb34f5b37e08e807b6fabc23213460f80a1ec418	577	369	297	1.9	574	192	76	4	gtdb_bacteria|mgnify_soil|ncbi_bacteria|mgnify_marine|gem	UNLABELLED	UNLABELLED	OutgroupA	530	26	7	14	0	0	0	0	0	7	0.0	True	False	False	False	False
4e10d035a059f56783d46c63a3f8523aaab16382bbc2b5df9c663023f47c59a9	571	160	33	17.3	568	103	58	8	mgnify_human_gut|gtdb_bacteria|ncbi_bacteria|gem	I-C	I-C	TypeIC1_IC2	545	4	16	6	0	32	0	0	4	4	0.0	True	True	False	False	False
64fb12821436f493498676e17e9671db42b37e385fed6eeadd4b9158e396ce46	562	166	65	8.6	561	223	114	7	gtdb_bacteria|mgnify_human_gut|gem|ncbi_bacteria	UNLABELLED|VII-A2|VI	VI		0	0	513	49	0	0	0	59	0	63	0.0	False	False	False	True	False
4cf6225f2a092439f35a352a96e3b65a7ecb815f6c7c3ef5476654d6b51c3f74	541	83	29	18.7	478	121	43	4	mgnify_human_gut|gtdb_bacteria|ncbi_bacteria|mgnify_marine|gem	UNLABELLED|II-A|I-A	II-A	TypeIA_IIAI	3	514	6	18	0	2	2	4	0	4	0.0	True	False	False	False	False
3a9af2485aac89b1b40797ef845467e59eb6f3e58147946f11e7dc144e6e5dcc	534	44	7	76.3	534	47	14	3	ncbi_bacteria|gem|mgnify_human_gut|mgnify_marine|gtdb_bacteria	UNLABELLED|I-B	I-B	TypeIB2	520	0	0	14	0	7	7	0	0	0	0.0	True	True	False	False	False
84d02396d0a0cb116ff23018d0e788d912ee81529b7a1adf7010c8e015225f36	532	66	6	88.7	529	42	14	3	ncbi_bacteria|mgnify_human_gut|gtdb_bacteria	I-B|UNLABELLED	I-B	TypeIB2	523	0	0	9	0	6	6	0	0	0	0.0	True	True	False	False	False
88298ccb7afd1e9414c8969e44cf6da270e96ccdd93e10f2ba1462609a16fe9d	526	78	45	11.7	525	108	31	2	ncbi_bacteria|mgnify_marine|gem|gtdb_bacteria	UNLABELLED|I-B	I-B	TypeIB1|TypeIC1_IC2|TypeIB1	516	0	6	4	0	39	39	1	0	1	0.0	True	True	False	False	False
e759399a80f433d2bc10311c225868f8788ccdd937c9d3317d330f9b9f0be127	526	147	31	17.0	524	74	10	2	ncbi_bacteria|gem|gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	513	0	13	0	0	0	0	0	0	2	0.0	True	False	False	False	False
9607e388e7a82831cc8fe383b034cd9a651db8547cefd03f7bc850b7b937b428	525	96	38	13.8	521	96	22	3	gem|mgnify_marine|ncbi_bacteria|gtdb_bacteria	UNLABELLED|I-A	I-A	TypeIA_IIAI	509	0	2	14	0	36	36	2	0	2	0.0	True	True	False	False	False
5cf1550444c7013f1afe0889222ea303632a4a2795adaf6d9dde98329a6b5490	514	51	26	19.8	506	101	48	4	mgnify_human_gut|mgnify_marine|gem|gtdb_bacteria|ncbi_bacteria|mgnify_soil	UNLABELLED|III-A	III-A	TypeIIIA3	495	0	18	1	0	20	20	9	0	9	0.0	True	True	True	False	False
8a77577cdf391221bfd11b2ce3c1a7b09306c36ef224eb6474f1c6324d018c15	512	103	2	256.0	511	20	8	2	mgnify_soil|gem|mgnify_marine|ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupB	489	0	22	1	0	0	0	0	0	1	0.0	True	False	False	False	False
31b6b47d43385de61d1b651997df26679846a3f8ef6ae58e73f496527eb5bed4	510	21	9	56.7	493	30	9	3	gem|mgnify_human_gut|gtdb_bacteria|ncbi_bacteria	VI|UNLABELLED	VI		0	0	485	25	0	0	0	8	0	8	0.0	False	False	False	True	False
b9eedcd917064c3737270f2b5c9b95998fe785a327d29a6c22bb1ab788254fae	509	52	6	84.8	499	30	18	3	ncbi_bacteria|gtdb_bacteria|mgnify_human_gut|gem	UNLABELLED	UNLABELLED	Ec107_like	467	0	21	21	0	0	0	0	0	2	0.0	True	False	False	False	False
a75e88d62f08e065ed5c7cc6554862789fb9cac46f03d1e3b167eba59a1d8def	503	52	17	29.6	502	56	12	4	mgnify_marine|mgnify_human_gut|gtdb_bacteria|ncbi_bacteria	I-A|II-A|UNLABELLED	II-A	TypeIA_IIAI	0	19	474	10	0	0	0	17	0	17	0.0	True	False	False	False	False
05b18c010665c7084380241634b30a91ad9a21ae154020c8d4fe65b730d1eee0	499	49	12	41.6	494	74	36	6	gtdb_bacteria|mgnify_human_gut|gem|ncbi_bacteria	III-A|I-A|UNLABELLED	III-A		0	0	492	7	0	0	0	12	0	12	0.0	False	False	False	True	False
450a398b75fe350818067d419c30132a77687c1b500f546f6c03a6c95509df0f	486	120	11	44.2	483	12	2	3	mgnify_human_gut|mgnify_marine|gem|gtdb_bacteria|ncbi_bacteria	UNLABELLED|I-A	UNLABELLED	TypeIA_IIAI	404	0	6	76	0	8	8	1	0	1	0.0	True	True	False	False	False
3b586e6a94df63ad32421e9adc52c9bcb799961e7c459ef670acacb2e582f1ee	486	111	35	13.9	486	13	5	2	ncbi_bacteria|gtdb_bacteria	I-B|UNLABELLED|VII-A2	UNLABELLED	TypeIB2	401	1	2	82	0	12	12	0	0	1	0.0	True	True	False	False	False
a6f15dab5abadb3d49610a9e172c2d9f846848abe6b189137efbaa04c694d530	484	109	26	18.6	483	109	9	5	mgnify_human_gut|gem|gtdb_bacteria|ncbi_bacteria	I-C	I-C	TypeIC1_IC2	150	5	307	22	0	9	0	0	18	18	0.0	True	True	False	False	False
318794bae28ca946c90d2dad1f6dd3d732bb5c5ba806a4b9fef243a71038b192	479	137	43	11.1	479	77	26	2	mgnify_marine|gtdb_bacteria|ncbi_bacteria|gem	XIII|UNLABELLED	XIII	TypeXIIIB_Ne144	476	0	1	2	0	41	41	1	0	1	0.0	True	True	False	False	False
47b350fc1a122d62f36551d0b4966125dc718e69f3654b9f54727fc9a02cef24	458	32	24	19.1	457	37	14	2	ncbi_bacteria|gtdb_bacteria|gem|mgnify_human_gut	XII	XII		0	0	448	10	0	0	0	0	20	20	0.0	False	False	False	False	True
044abc71151a26393fb4d414fe91094f4f66b0221a36b3c814816323e8f46157	456	157	28	16.3	456	30	17	6	gtdb_bacteria|mgnify_human_gut|ncbi_bacteria	I-C|III-A|UNLABELLED|VII-A2	UNLABELLED	TypeIC1_IC2	429	0	3	24	0	18	2	0	2	2	0.0	True	True	False	False	False
f67216858b094e8f04d1e338e11e01bbdfb3229549db3656ae840ecd60ed6c1d	448	78	21	21.3	437	49	23	3	gem|ncbi_bacteria|gtdb_bacteria|mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	287	135	10	16	0	0	0	0	0	5	0.0	True	False	False	False	False
06c9c712508c9eaaeceef3b0a6824b0314b09eb7d91f48a7d8858e75a2951e82	446	36	7	63.7	446	52	16	4	gtdb_bacteria|mgnify_human_gut|ncbi_bacteria	I-A|UNLABELLED|III-A	III-A		0	0	429	17	0	0	0	7	0	7	0.0	False	False	False	True	False
38df2368951cdf44cac16a91db14c03282f6001a8a669ecefb8470da357e7950	444	253	39	11.4	441	103	35	5	mgnify_human_gut|gem|gtdb_bacteria|ncbi_bacteria	UNLABELLED|I-C|XII	XII		0	0	396	48	0	0	0	0	36	37	0.0	False	False	False	False	True
181be7b530dbc9af7a2a55cd6b37df7b150a8c78bb8b12ec02d028da859bbbc5	442	183	64	6.9	440	126	20	3	mgnify_marine|gem|gtdb_bacteria|ncbi_bacteria|mgnify_soil	UNLABELLED	UNLABELLED	OutgroupB	400	6	30	6	0	0	0	0	0	3	0.0	True	False	False	False	False
881aa627e5b9d6aba872302b865972497cefb7d220d234f2d05a31465376bea5	435	53	11	39.5	435	3	1	3	ncbi_bacteria|mgnify_human_gut|gtdb_bacteria	UNLABELLED	UNLABELLED	TypeIC1_IC2	433	0	0	2	0	0	0	0	0	0	0.0	True	False	False	False	False
068d158cc20ba842a5a7e7753e77a79570762fd37876fe6e9d2f0e1967771a45	432	254	8	54.0	427	28	4	2	ncbi_bacteria|gem|gtdb_bacteria|mgnify_human_gut	UNLABELLED|XII|I-C	I-C		0	0	383	49	0	0	0	0	7	8	0.0	False	False	False	False	True
d3d7669f78b5a17e9444f15022e610afebf7a4927a6b752493bb24a80499f44e	429	81	22	19.5	427	46	13	2	gtdb_bacteria|mgnify_marine|mgnify_soil|gem|ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	427	2	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
fd3eff44b5cfc2c4455d9b611cb72c74b9455862a6f05c0ef3c381810069f7bb	429	133	27	15.9	428	109	57	5	ncbi_bacteria|gtdb_bacteria|mgnify_human_gut	UNLABELLED|VI	VI		0	0	393	36	0	0	0	27	0	27	0.0	False	False	False	True	False
b8bcb02df3aa74b6327750a938d92c45c84faaf74d692436adae05df9c50ec80	422	320	251	1.7	422	196	105	6	mgnify_soil|gem|mgnify_marine|ncbi_bacteria|gtdb_bacteria	I-A|XIII|III-A|UNLABELLED	XIII	TypeXIIIC_Mx162|TypeXIII_Mx65|TypeIIA2|TypeIX|TypeXIIIA_firmi|TypeXIIIA_firmi|TypeXIII_Mx65	160	27	179	56	0	81	81	93	0	111	0.0	True	True	True	False	False
6f36a416a1c2fa27debeeb1453a54723bf5786775f17a3e9f77bd59cb348e72e	421	295	268	1.6	421	161	99	6	gtdb_bacteria|mgnify_marine|mgnify_soil|gem|ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA|OutgroupB	362	22	28	9	0	0	0	0	0	16	0.0	True	False	False	False	False
dba5847d3fe58cdb4276cd3fd47426abb31e0c042c9aa6f841623bb4da54a2bf	405	133	41	9.9	397	152	84	8	gtdb_bacteria|gem|mgnify_human_gut|ncbi_bacteria	II-A|UNLABELLED|VII-A2	II-A	TypeIIA3_firmi	389	1	7	8	0	40	40	3	0	3	0.0	True	True	False	False	False
3600709797e8200eb667f8a7c6ced04d82f2742d839a97a6bddda2ef53492994	404	69	23	17.6	404	64	12	3	ncbi_bacteria|gem|mgnify_human_gut|mgnify_marine|gtdb_bacteria	XII	XII		0	0	370	34	0	0	0	0	23	23	401.0	False	False	False	False	True
f4770c08fefa792ed0cee7d330ae901b03e32a28f81d9a5c7b4d964db7888249	403	195	44	9.2	403	39	12	2	gtdb_bacteria|ncbi_bacteria	XIII|UNLABELLED|I-A	XIII	TypeXIIIA_firmi	0	211	88	104	0	0	0	21	0	21	0.0	True	False	False	False	False
d184efcc8afe0e8e6e61ac293ed5f04adc690614d346e3f7bb5013b86b7d8833	402	70	8	50.3	402	30	11	3	ncbi_bacteria|mgnify_human_gut|gtdb_bacteria	UNLABELLED|VII-A2|VI	VI		0	0	359	43	0	0	0	5	0	5	0.0	False	False	False	False	False
39ee19143bbc036f4df73e3ca026715f8a201f03fc0d6fb63d1f7a5c5fc3cce0	399	88	47	8.5	398	118	62	7	ncbi_bacteria|ncbi_archaea|mgnify_soil|gem|mgnify_human_gut|mgnify_marine|gtdb_bacteria	VI|UNLABELLED|VII-A2	VI		0	0	378	21	0	0	0	34	0	43	0.0	False	False	False	True	False
3c031cc38b60357cb94f5f3ed0343a264fcf0165acf63f4d61abccb0b820ba7b	389	27	8	48.6	389	19	7	2	gtdb_bacteria|ncbi_bacteria	I-A|II-A|I-B	II-A	Ec107_like	0	353	36	0	0	0	0	4	0	4	0.0	True	False	False	False	False
91ec3d1539f4bfcefadaf644fd154e11a629d7d9912db72d0252957c8bb7b0d1	389	71	18	21.6	385	102	59	9	gtdb_bacteria|mgnify_human_gut|gem|mgnify_soil|ncbi_bacteria	UNLABELLED|II-A	II-A	TypeIIA3_firmi	272	0	101	16	0	17	17	5	0	5	0.0	True	True	True	False	False
83a8ddf0fb32519688eee90f4520ee6fae4f4c9a75da8b1f9b2db9263ffa7b9c	387	119	20	19.4	387	4	2	3	ncbi_bacteria|gtdb_bacteria|mgnify_human_gut	I-C	I-C	TypeIC1_IC2	0	146	62	179	0	0	0	0	3	3	0.0	True	False	False	False	False
2a771a48281ebd4740e9719c6a93683a2840a447031da071179f808b791a7206	386	235	195	2.0	386	86	61	3	gem|mgnify_marine|mgnify_soil|ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	357	16	5	8	0	0	0	0	0	4	0.0	True	False	False	False	False
f922605741f14dc1db34708e9920173c4732b164a4b80bb5600b1f0a68444c5f	380	227	150	2.5	378	173	89	6	mgnify_soil|gem|mgnify_marine|ncbi_bacteria|gtdb_bacteria	I-A|XIII|UNLABELLED	XIII	TypeIX|TypeXIII_Mx65|TypeXIII_Mx65	334	9	26	11	0	111	111	15	0	16	0.0	True	True	True	False	False
b7ba199a0ca2439591123c983106bef45cbd0c748797052f30c527143e94b01d	378	57	17	22.2	378	76	19	3	mgnify_human_gut|gtdb_bacteria|ncbi_bacteria	VII-A2|UNLABELLED|I-B	I-B	TypeIB1	376	0	0	2	0	17	17	0	0	0	0.0	True	True	False	False	False
74c71d972ab05b20c0851eb1f76fc0a80574026912543cd4b4981d78687e0c81	374	243	158	2.4	373	120	38	2	gtdb_bacteria|mgnify_soil|ncbi_bacteria|mgnify_marine|gem	UNLABELLED	UNLABELLED	TypeXIII_Mx65|OutgroupA	84	3	249	38	0	0	0	0	0	118	0.0	True	False	False	False	False
5c5f7870778d1a411210c2ab6ce0ea3faa3a9b84bf578a29334d84c316130a59	370	78	28	13.2	369	63	35	4	mgnify_soil|gem|ncbi_bacteria|gtdb_bacteria|mgnify_human_gut	I-C	I-C	TypeIC1_IC2	205	5	79	81	0	13	0	0	8	8	0.0	True	True	False	False	False
f9119a8263cd1fdc62e84880dc1dd74ee6d330dcd08f8a80c11d872939c62d93	370	215	126	2.9	368	157	44	2	mgnify_marine|gem|gtdb_bacteria|ncbi_bacteria|mgnify_soil	UNLABELLED	UNLABELLED	OutgroupB|OutgroupA	208	9	135	18	0	0	0	0	0	58	0.0	True	False	False	False	False
f5e43f21ff229ead3b1132c5d99a845858628ff781c7be65258dc43b221c614e	370	23	7	52.9	370	40	14	3	ncbi_bacteria|mgnify_human_gut|gem|gtdb_bacteria	UNLABELLED|II-A	II-A	TypeIA_IIAI	0	365	0	5	0	0	0	0	0	0	0.0	True	False	False	False	False
6dd65e9daf50f52afc57e93507871b65724bdc9f65cdbcc5ad4f3b58c5f4c26f	367	71	37	9.9	367	56	25	3	mgnify_human_gut|gtdb_bacteria|ncbi_bacteria|gem	I-C|UNLABELLED|XII	XII		0	0	336	31	0	0	0	0	33	33	0.0	False	False	False	False	True
118fa8e5ad2cea8cfb93050d5320651a56ea1dfa1865ef0b990d0476b96cfd53	365	69	6	60.8	365	11	7	2	ncbi_bacteria|gtdb_bacteria	III-A|UNLABELLED	III-A	TypeIIIA1	3	0	227	135	0	1	1	6	0	6	0.0	True	False	False	False	False
b51e483669420b5961c90a9de721802da60f97f96e3ec0766713997c944c70db	365	76	25	14.6	360	84	11	2	gem|gtdb_bacteria|ncbi_bacteria|mgnify_marine	XI	XI		0	0	358	7	0	0	0	0	24	24	0.0	False	False	False	False	True
b7827024fbbd5bb2c18ac357ce625442714705b056b6f323637eb11627c33887	364	149	73	5.0	359	147	17	2	ncbi_bacteria|mgnify_soil|ncbi_archaea|gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	342	13	8	1	0	0	0	0	0	4	0.0	True	False	False	False	False
3f26e2e7ad6b999b1edb037b626d77eae1be29003931eaac803e375cf612e92a	358	44	15	23.9	350	47	6	2	gtdb_bacteria|mgnify_marine|gem|ncbi_bacteria	III-A	III-A	TypeIIIA3	4	0	348	6	0	2	2	14	0	14	0.0	True	False	False	False	False
1c6ec0690edafe821e82638d460643de336f2a14b4ccf9513e6df6dc31a5454f	355	63	26	13.7	354	76	27	3	gtdb_bacteria|gem|mgnify_human_gut|mgnify_soil|mgnify_marine|ncbi_bacteria	I-A|UNLABELLED	I-A	TypeIA_IIAI	345	0	0	10	0	23	23	0	0	0	0.0	True	True	False	False	False
5b0aa8588cbc7388e9546be008c26978c2a760c246b006634ef8b0713ff737ad	354	187	96	3.7	352	153	40	2	gtdb_bacteria|mgnify_marine|mgnify_human_gut|mgnify_soil|gem|ncbi_bacteria	III-A|UNLABELLED	UNLABELLED	TypeIIIA1	340	1	9	4	0	34	34	6	0	6	0.0	True	True	True	False	False
0665ee4e3f124c868689ab94b02fa3d867488fa8cd9d1d788ce91e3c8dc1ebb0	354	56	3	118.0	354	22	13	2	ncbi_bacteria|gtdb_bacteria|gem	I-C	I-C	TypeIC1_IC2	352	0	0	2	0	3	0	0	0	0	0.0	True	False	False	False	False
670b4987d15dec4c44c9c52c21fe219773f4cedaf10b31d3fa343123ca58a37d	352	185	72	4.9	349	109	29	2	ncbi_bacteria|mgnify_human_gut|gem|gtdb_bacteria	I-C|UNLABELLED|XII	XII		0	0	324	28	0	0	0	0	61	64	0.0	False	False	False	False	True
bf346899fb22019a8dda211e38183aed4b81efe3c3bbe65c3c6d38e0092d3db2	351	70	17	20.6	351	6	4	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	TypeIC1_IC2	350	0	0	1	0	0	0	0	0	0	0.0	True	False	False	False	False
ab416c0db5c0f5eac3385952bf112e9e85ec5f24f9ce26ea73fe34f2c558015e	350	160	86	4.1	348	161	77	2	gtdb_bacteria|mgnify_marine|mgnify_soil|gem|ncbi_bacteria	XII|XI	XI		0	0	340	10	0	0	0	1	83	84	0.0	False	False	False	False	True
1a20d44d94436c194f44599e5ffccd0c3ae74dcf6cf31b9fe0a39d111a1aef14	350	54	23	15.2	347	73	26	3	gtdb_bacteria|mgnify_human_gut|gem|ncbi_bacteria	III-A|UNLABELLED	III-A	TypeIIIA2	346	0	4	0	0	21	21	1	0	1	0.0	True	True	False	False	False
c526c8e84be8a4e3a8c1f84ff2010bac3d6da17306e834fd5d92aecf2515dd8c	348	37	13	26.8	348	13	4	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	TypeV	330	0	0	18	0	0	0	0	0	0	0.0	True	False	False	False	False
012c7ef535b278ab894d32e231a7c383eda947d034d09c1addcb7151b27da9dd	342	97	21	16.3	340	32	2	2	gtdb_bacteria|mgnify_soil|ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	334	6	2	0	0	0	0	0	0	1	0.0	True	False	False	False	False
b1417b2bc9068f26122865db1cb496ae3b5fb3127b3924aafba27dddb0c84e80	334	268	232	1.4	333	139	75	6	mgnify_soil|gem|mgnify_marine|ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	TypeIIA3_proteo	1	0	269	64	0	0	0	0	0	193	0.0	True	False	False	False	False
ae85f7d186c5e2868ca85b675c0f36eb32c3ccd1c60a63b4af8e05fd4946cef1	332	42	17	19.5	331	58	21	3	gtdb_bacteria|mgnify_human_gut|gem|ncbi_bacteria	I-A|VII-A2|UNLABELLED|IX	IX	TypeIX	329	0	0	3	0	14	14	0	0	0	0.0	True	True	False	False	False
77baa38c7fc7cce97b1619239a8b9b8013766f8a6ae186f1c3fb8cdf38db926b	327	5	1	327.0	327	4	1	2	ncbi_bacteria|gtdb_bacteria	VI	VI		0	0	327	0	0	0	0	1	0	1	0.0	False	False	False	False	False
15d428ec4ae35cc5ed86076170b768fb5db919c392b23a3ca16ac0c1ac359927	326	70	22	14.8	326	71	7	2	ncbi_bacteria|mgnify_soil|gem|gtdb_bacteria	I-C	I-C	TypeIC1_IC2	220	0	102	4	0	14	0	0	8	8	17.0	True	True	False	False	False
1fe367693a7cadfa4403ec6a145b53befbc1e91d4021960d9fa47ccf495405e9	316	60	14	22.6	316	23	9	3	ncbi_bacteria|mgnify_human_gut|gtdb_bacteria	II-A|IV|UNLABELLED|I-A|VI	IV	TypeIV	0	244	7	65	0	0	0	2	0	2	0.0	True	False	False	False	False
a900b7588e4e41fff0aadaa04553d133ae9abbfeba1020c8a7e08c654d1f9750	315	81	45	7.0	315	96	39	2	gem|ncbi_bacteria|gtdb_bacteria	I-C	I-C	TypeIC1_IC2	297	12	5	1	0	37	0	0	4	4	0.0	True	True	False	False	False
