source_file	population	system_types_raw	type_set_normalised	n_tokens	multilabel	n_records
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG7/RVT-GII"]	RVT-GII/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG7/RVT-UG10"]	RVT-UG10/RVT-UG26/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG7/RVT-UG17"]	RVT-UG17/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG7/RVT-UG19"]	RVT-UG19/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG7/RVT-UG21"]	RVT-UG21/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG8"]	RVT-UG26/RVT-UG8	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG27/RVT-UG11/RVT-UG17"]	RVT-UG11/RVT-UG17/RVT-UG27	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-CRISPR"]	RVT-CRISPR/RVT-UG28	2	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG28	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-DGRs/RVT-CRISPR"]	RVT-CRISPR/RVT-DGRs/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-DGRs/RVT-UG2"]	RVT-DGRs/RVT-UG2/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-GII"]	RVT-GII/RVT-UG28	2	True	14
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG28	3	True	10
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-GII/RVT-UG11"]	RVT-GII/RVT-UG11/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-GII/RVT-UG2"]	RVT-GII/RVT-UG2/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-GII/RVT-UG7"]	RVT-GII/RVT-UG28/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG11"]	RVT-UG11/RVT-UG28	2	True	10
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG11/RVT-GII"]	RVT-GII/RVT-UG11/RVT-UG28	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG11/RVT-UG3"]	RVT-UG11/RVT-UG28/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG14"]	RVT-UG14/RVT-UG28	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG23"]	RVT-UG23/RVT-UG28	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG23/RVT-CRISPR"]	RVT-CRISPR/RVT-UG23/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG26/RVT-UG2"]	RVT-UG2/RVT-UG26/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG3"]	RVT-UG28/RVT-UG3	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG7"]	RVT-UG28/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG7/RVT-AbiP2"]	RVT-AbiP2/RVT-UG28/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG7/RVT-CRISPR"]	RVT-CRISPR/RVT-UG28/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG7/RVT-GII"]	RVT-GII/RVT-UG28/RVT-UG7	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG7/RVT-UG21"]	RVT-UG21/RVT-UG28/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG7/RVT-UG26"]	RVT-UG26/RVT-UG28/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28/RVT-UG9/RVT-GII"]	RVT-GII/RVT-UG28/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-CRISPR"]	RVT-CRISPR/RVT-UG28b	2	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-CRISPR/RVT-DGRs"]	RVT-CRISPR/RVT-DGRs/RVT-UG28b	3	True	12
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG28b	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-CRISPR/RVT-UG2"]	RVT-CRISPR/RVT-UG2/RVT-UG28b	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-DGRs"]	RVT-DGRs/RVT-UG28b	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-DGRs/RVT-CRISPR"]	RVT-CRISPR/RVT-DGRs/RVT-UG28b	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-DGRs/RVT-GII"]	RVT-DGRs/RVT-GII/RVT-UG28b	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-DGRs/RVT-UG17"]	RVT-DGRs/RVT-UG17/RVT-UG28b	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-DGRs/RVT-UG2"]	RVT-DGRs/RVT-UG2/RVT-UG28b	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-DGRs/RVT-UG28"]	RVT-DGRs/RVT-UG28/RVT-UG28b	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-GII"]	RVT-GII/RVT-UG28b	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG28b	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG28b/RVT-UG19/RVT-UG2"]	RVT-UG19/RVT-UG2/RVT-UG28b	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-AbiK/RVT-UG12"]	RVT-AbiK/RVT-UG12/RVT-UG3	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-DGRs/RVT-UG19"]	RVT-DGRs/RVT-UG19/RVT-UG3	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-GII"]	RVT-GII/RVT-UG3	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-GII/RVT-UG2"]	RVT-GII/RVT-UG2/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG10/RVT-UG17"]	RVT-UG10/RVT-UG17/RVT-UG3	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG12/RVT-UG4"]	RVT-UG12/RVT-UG3/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17"]	RVT-UG17/RVT-UG3	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG3	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17/RVT-UG10"]	RVT-UG10/RVT-UG17/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17/RVT-UG2"]	RVT-UG17/RVT-UG2/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17/RVT-UG28"]	RVT-UG17/RVT-UG28/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17/RVT-UG4"]	RVT-UG17/RVT-UG3/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17/RVT-UG5"]	RVT-UG17/RVT-UG3/RVT-UG5	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG17/RVT-UG7"]	RVT-UG17/RVT-UG3/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG2"]	RVT-UG2/RVT-UG3	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG25"]	RVT-UG25/RVT-UG3	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG28/RVT-UG17"]	RVT-UG17/RVT-UG28/RVT-UG3	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG4/RVT-UG2"]	RVT-UG2/RVT-UG3/RVT-UG4	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG3/RVT-UG5/RVT-UG17"]	RVT-UG17/RVT-UG3/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-AbiK/RVT-GII"]	RVT-AbiK/RVT-GII/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-CRISPR/RVT-DGRs"]	RVT-CRISPR/RVT-DGRs/RVT-UG4	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG4	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-DGRs/RVT-CRISPR"]	RVT-CRISPR/RVT-DGRs/RVT-UG4	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-DGRs/RVT-GII"]	RVT-DGRs/RVT-GII/RVT-UG4	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-DGRs/RVT-UG26"]	RVT-DGRs/RVT-UG26/RVT-UG4	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-G2L4/RVT-CRISPR"]	RVT-CRISPR/RVT-G2L4/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-GII"]	RVT-GII/RVT-UG4	2	True	10
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG4	3	True	9
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-GII/RVT-DGRs"]	RVT-DGRs/RVT-GII/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-GII/RVT-UG26"]	RVT-GII/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG10/RVT-GII"]	RVT-GII/RVT-UG10/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG11/RVT-UG21"]	RVT-UG11/RVT-UG21/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG17"]	RVT-UG17/RVT-UG4	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG18/RVT-CRISPR"]	RVT-CRISPR/RVT-UG18/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG18/RVT-GII"]	RVT-GII/RVT-UG18/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG20"]	RVT-UG20/RVT-UG4	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG20/RVT-DGRs"]	RVT-DGRs/RVT-UG20/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG23/RVT-UG19"]	RVT-UG19/RVT-UG23/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG26"]	RVT-UG26/RVT-UG4	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG26/RVT-DGRs"]	RVT-DGRs/RVT-UG26/RVT-UG4	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG26/RVT-UG11"]	RVT-UG11/RVT-UG26/RVT-UG4	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG7"]	RVT-UG4/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG4/RVT-UG7/RVT-UG21"]	RVT-UG21/RVT-UG4/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-CRISPR/RVT-UG1"]	RVT-CRISPR/RVT-UG1/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-DGRs/RVT-UG23"]	RVT-DGRs/RVT-UG23/RVT-UG5	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-G2L4/RVT-CRISPR"]	RVT-CRISPR/RVT-G2L4/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-G2L4/RVT-GII"]	RVT-G2L4/RVT-GII/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-GII/RVT-UG25"]	RVT-GII/RVT-UG25/RVT-UG5	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-GII/RVT-UG3"]	RVT-GII/RVT-UG3/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-UG10/RVT-UG23"]	RVT-UG10/RVT-UG23/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-UG17/RVT-GII"]	RVT-GII/RVT-UG17/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-UG25/RVT-UG10"]	RVT-UG10/RVT-UG25/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-UG3/RVT-UG17"]	RVT-UG17/RVT-UG3/RVT-UG5	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG5/RVT-UG4/RVT-CRISPR"]	RVT-CRISPR/RVT-UG4/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG6/RVT-DGRs/RVT-G2Lb"]	RVT-DGRs/RVT-G2Lb/RVT-UG6	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR"]	RVT-CRISPR/RVT-UG7	2	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-G2L"]	RVT-CRISPR/RVT-G2L/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG12"]	RVT-CRISPR/RVT-UG12/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG13"]	RVT-CRISPR/RVT-UG13/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG15"]	RVT-CRISPR/RVT-UG15/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG19"]	RVT-CRISPR/RVT-UG19/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG21"]	RVT-CRISPR/RVT-UG21/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG23"]	RVT-CRISPR/RVT-UG23/RVT-UG7	3	True	8
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG26"]	RVT-CRISPR/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-CRISPR/RVT-UG9"]	RVT-CRISPR/RVT-UG7/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-DGRs/RVT-UG21"]	RVT-DGRs/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-GII"]	RVT-GII/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG12/RVT-CRISPR"]	RVT-CRISPR/RVT-UG12/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG12/RVT-UG19"]	RVT-UG12/RVT-UG19/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG13/RVT-UG3"]	RVT-UG13/RVT-UG3/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG15/RVT-UG12"]	RVT-UG12/RVT-UG15/RVT-UG7	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG15/RVT-UG21"]	RVT-UG15/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG17"]	RVT-UG17/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG17/RVT-G2Lb"]	RVT-G2Lb/RVT-UG17/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG17/RVT-UG20"]	RVT-UG17/RVT-UG20/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG19/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG19/RVT-UG21"]	RVT-UG19/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG20/RVT-UG21"]	RVT-UG20/RVT-UG21/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21"]	RVT-UG21/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-CRISPR"]	RVT-CRISPR/RVT-UG21/RVT-UG7	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-DGRs"]	RVT-DGRs/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-G2Lb"]	RVT-G2Lb/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-GII"]	RVT-GII/RVT-UG21/RVT-UG7	3	True	8
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG13"]	RVT-UG13/RVT-UG21/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG15"]	RVT-UG15/RVT-UG21/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG19"]	RVT-UG19/RVT-UG21/RVT-UG7	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG20"]	RVT-UG20/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG23"]	RVT-UG21/RVT-UG23/RVT-UG7	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG26"]	RVT-UG21/RVT-UG26/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG3"]	RVT-UG21/RVT-UG3/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG21/RVT-UG9"]	RVT-UG21/RVT-UG7/RVT-UG9	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG23/RVT-CRISPR"]	RVT-CRISPR/RVT-UG23/RVT-UG7	3	True	10
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG23/RVT-UG21"]	RVT-UG21/RVT-UG23/RVT-UG7	3	True	7
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG25"]	RVT-UG25/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG26"]	RVT-UG26/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG26/RVT-UG10"]	RVT-UG10/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG26/RVT-UG19"]	RVT-UG19/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG26/RVT-UG21"]	RVT-UG21/RVT-UG26/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG26/RVT-UG23"]	RVT-UG23/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG28/RVT-CRISPR"]	RVT-CRISPR/RVT-UG28/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG3/RVT-CRISPR"]	RVT-CRISPR/RVT-UG3/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG3/RVT-UG17"]	RVT-UG17/RVT-UG3/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG7/RVT-UG9/RVT-UG23"]	RVT-UG23/RVT-UG7/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-AbiP2/RVT-UG15"]	RVT-AbiP2/RVT-UG15/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-DGRs"]	RVT-DGRs/RVT-UG8	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-DGRs/RVT-UG25"]	RVT-DGRs/RVT-UG25/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG12"]	RVT-UG12/RVT-UG8	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG12/RVT-UG14"]	RVT-UG12/RVT-UG14/RVT-UG8	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG12/RVT-UG7"]	RVT-UG12/RVT-UG7/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG14/RVT-UG12"]	RVT-UG12/RVT-UG14/RVT-UG8	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG15/RVT-AbiP2"]	RVT-AbiP2/RVT-UG15/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG15/RVT-UG14"]	RVT-UG14/RVT-UG15/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG25/RVT-GII"]	RVT-GII/RVT-UG25/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG25/RVT-UG14"]	RVT-UG14/RVT-UG25/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG8/RVT-UG7/RVT-UG14"]	RVT-UG14/RVT-UG7/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-CRISPR/RVT-UG7"]	RVT-CRISPR/RVT-UG7/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG9/RVT-DGRs/RVT-UG27"]	RVT-DGRs/RVT-UG27/RVT-UG9	3	True	1
