topic	goals	root	state	n_content_files	n_table_headers	n_dir_names	substrate_states_content/header/dirname	example_paths_rel_home
annotation_disagreement	1,6	RESEARCH-in-sleep-RETRON-DB	HIT	30	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB/templates/ibex_resources.md;RESEARCH-in-sleep-RETRON-DB/templates/input_format.md
annotation_disagreement	1,6	RESEARCH-in-sleep-RETRON-DB_V2	HIT	53	1	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V2/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB_V2/templates/paths.md;RESEARCH-in-sleep-RETRON-DB_V2/ARIS_OUTPUT/stage2_rt/cache/phase5b_none_categories.tsv
annotation_disagreement	1,6	RESEARCH-in-sleep-RETRON-DB_V3	HIT	191	1	2	HIT/BLOCKED/HIT	RESEARCH-in-sleep-RETRON-DB_V3/PROJECT_STATE.md;RESEARCH-in-sleep-RETRON-DB_V3/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_SCRIPTS/RT_domain_characterization/PREVIOUS_ARIS_WORK/cache/phase5b_none_categories.tsv;RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/mestre_scope_audit/cache/realpipe_timing/out/terminal_1/defensefinder_output;RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/mestre_scope_audit/cache/realpipe_timing/out/terminal_1/padloc_results
annotation_disagreement	1,6	RESEARCH-in-sleep-RETRON-DB_V4	HIT	2474	0	3840	HIT/NO_HIT/HIT	RESEARCH-in-sleep-RETRON-DB_V4/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB_V4/templates/paths.md;RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/ncrna_extractor_detector_V3/cache/ibex_mestre/terminal_919/defensefinder_output;RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/ncrna_extractor_detector_V3/cache/ibex_mestre/terminal_919/padloc_results
annotation_disagreement	1,6	RESEARCH-in-sleep-RETRON-DB_V5	HIT	223	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V5/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB_V5/templates/input_format_schema_only.md
annotation_disagreement	1,6	RESEARCH-retron-db	HIT	750	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-retron-db/general/site/IBEX.md;RESEARCH-retron-db/results/stage4_db_characterization_full-c1/scripts/c18_geometry_priors.py
annotation_disagreement	1,6	RETRONS_january_2026	HIT	251463	0	29788	HIT/BLOCKED/HIT	RETRONS_january_2026/the-retron-project/pipeline_for_negative_dataset_with_deleting_BACKUP/ANNOTATE_bprna_reduced.py;RETRONS_january_2026/the-retron-project/pipeline_for_negative_dataset_with_deleting_BACKUP/rt_integration_corrected_REDUCED_FOR_CDS.py;RETRONS_january_2026/the-retron-project/NCBI_BACTERIA_RESULTS/batch_406/GCA_025886365.1/defensefinder_output;RETRONS_january_2026/the-retron-project/NCBI_BACTERIA_RESULTS/batch_406/GCA_025886365.1/defensefinder_output/defense-finder-tmp
annotation_disagreement	1,6	RETRON_STAGES	HIT	17	0	0	HIT/EMPTY/NO_HIT	RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RETRON_STAGES/07_neighbourhood_and_operon.md
structure_prediction_assets	5	JUNE_RETRONS	NO_HIT	0	0	0	NO_HIT/EMPTY/NO_HIT	
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7	HIT	115	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit	HIT	72	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-dbchar-workbench	HIT	23	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-dbchar-workbench/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-dbchar-workbench/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embedding-report	HIT	23	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embedding-report/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embedding-report/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embeddings	HIT	23	0	0	HIT/NO_HIT/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embeddings/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embeddings/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-mestre-audit	HIT	58	0	0	HIT/NO_HIT/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-mestre-audit/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-mestre-audit/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-spire-ncrna	HIT	23	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-spire-ncrna/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-spire-ncrna/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-stage3c	HIT	79	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-stage3c/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-stage3c/general/RETRON_STAGES/06_tree_and_structural_route.md
structure_prediction_assets	5	RESEARCH-in-sleep-RETRON-DB	HIT	15	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB/RESEARCH_BRIEF.md
structure_prediction_assets	5	RESEARCH-in-sleep-RETRON-DB_V2	HIT	53	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V2/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB_V2/EVA/notebooks/design/tRNA_design.ipynb
structure_prediction_assets	5	RESEARCH-in-sleep-RETRON-DB_V3	HIT	272	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V3/PROJECT_STATE.md;RESEARCH-in-sleep-RETRON-DB_V3/templates/input_format.md
structure_prediction_assets	5	RESEARCH-in-sleep-RETRON-DB_V4	HIT	259	0	0	HIT/NO_HIT/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V4/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB_V4/25_august_paper_positioning/responses/02_2026-08-26_D_instrument.md
structure_prediction_assets	5	RESEARCH-in-sleep-RETRON-DB_V5	HIT	56	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V5/templates/input_format.md;RESEARCH-in-sleep-RETRON-DB_V5/templates/input_format_schema_only.md
structure_prediction_assets	5	RESEARCH-retron-db	HIT	125	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/DENOMINATORS.md;RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s06_blind_confirmation.py
structure_prediction_assets	5	RETRONS_january_2026	HIT	692	0	0	HIT/BLOCKED/NO_HIT	RETRONS_january_2026/the-retron-project/MGNIFY_HUMAN_GUT_RESULTS/batch_5/MGYG000156278/integrated_results/tool_integrated_results_ncRNA_annotated.json;RETRONS_january_2026/the-retron-project/MGNIFY_HUMAN_GUT_RESULTS/batch_5/MGYG000156278/integrated_results/tool_integrated_results.json
structure_prediction_assets	5	RETRON_STAGES	HIT	9	0	0	HIT/EMPTY/NO_HIT	RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RETRON_STAGES/06_tree_and_structural_route.md
experimental_panel	12	JUNE_RETRONS	NO_HIT	0	0	0	NO_HIT/EMPTY/NO_HIT	
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7	HIT	491	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit	HIT	69	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-asset-audit/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-dbchar-workbench	HIT	46	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-dbchar-workbench/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-dbchar-workbench/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embedding-report	HIT	60	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embedding-report/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embedding-report/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embeddings	HIT	80	0	0	HIT/NO_HIT/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embeddings/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-embeddings/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-mestre-audit	HIT	116	0	0	HIT/NO_HIT/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-mestre-audit/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-mestre-audit/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-spire-ncrna	HIT	79	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-spire-ncrna/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-spire-ncrna/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-stage3c	HIT	101	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-stage3c/general/RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RESEARCH-in-sleep-FINAL_RETRON_PROJECT_v7-stage3c/general/RETRON_STAGES/05_mestre_replication.md
experimental_panel	12	RESEARCH-in-sleep-RETRON-DB	HIT	13	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB/templates/paths.md;RESEARCH-in-sleep-RETRON-DB/idea-stage/IDEA_REPORT.md
experimental_panel	12	RESEARCH-in-sleep-RETRON-DB_V2	HIT	33	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V2/templates/paths.md;RESEARCH-in-sleep-RETRON-DB_V2/EVA/notebooks/design/aptamer_design.ipynb
experimental_panel	12	RESEARCH-in-sleep-RETRON-DB_V3	HIT	163	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V3/templates/paths.md;RESEARCH-in-sleep-RETRON-DB_V3/MELISSA_DATA/papers_Phylogeny/Relevant papers.txt
experimental_panel	12	RESEARCH-in-sleep-RETRON-DB_V4	HIT	484	0	0	HIT/NO_HIT/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V4/templates/paths.md;RESEARCH-in-sleep-RETRON-DB_V4/25_august_paper_positioning/responses/07_2026-08-29_S7_polythetic_paragraph.md
experimental_panel	12	RESEARCH-in-sleep-RETRON-DB_V5	HIT	159	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-in-sleep-RETRON-DB_V5/launchers/LAUNCHER_stage1_paper_positioning.md;RESEARCH-in-sleep-RETRON-DB_V5/launchers/AMENDMENTS/stage2_01_gate_clearance_and_q4.md
experimental_panel	12	RESEARCH-retron-db	HIT	317	0	0	HIT/BLOCKED/NO_HIT	RESEARCH-retron-db/results/stage4_db_characterization_full-c1/scripts/package.py;RESEARCH-retron-db/results/stage2_leakage_and_sampling-c1/tables/s2_ncrna_portability.tsv
experimental_panel	12	RETRONS_january_2026	HIT	99	0	1	HIT/BLOCKED/HIT	RETRONS_january_2026/the-retron-project/FINAL_REPORT/retron_pipeline_stats.ipynb;RETRONS_january_2026/the-retron-project/FINAL_REPORT/retron_pipeline_stats_extended (1).ipynb;RETRONS_january_2026/OPEN_PROTEIN_AI/candidates/001YM_Ec86
experimental_panel	12	RETRON_STAGES	HIT	7	0	0	HIT/EMPTY/NO_HIT	RETRON_STAGES/04_palm_fingers_thumb_yxdd.md;RETRON_STAGES/05_mestre_replication.md
